Entry Time,Exit Time,Direction,Entry Price,Exit Price,PnL,Exit Reason,SL Price,Units,Cumulative PnL,Duration,MAE,MFE
2023-06-14 01:45:00,2023-06-14 05:15:00,Long,1947.7816666666665,1948.3,3.110000000000582,SL Hit,1948.3,6,3.110000000000582,210.0,-2.031666666666524,1.5783333333333758
2023-06-14 05:20:00,2023-06-14 07:20:00,Short,1946.8725000000002,1946.61,1.0500000000010914,SL Hit,1946.61,4,4.1600000000016735,120.0,1.5774999999998727,-2.0725000000002183
2023-06-14 09:15:00,2023-06-14 10:00:00,Long,1951.18,1950.7249999999997,-0.455000000000382,SL Hit,1950.7249999999997,1,3.7050000000012915,45.0,-0.9500000000000455,1.5799999999999272
2023-06-14 13:50:00,2023-06-14 14:15:00,Short,1956.395,1958.56,-4.329999999999927,SL Hit,1958.56,2,-0.6249999999986358,25.0,2.1649999999999636,-1.2449999999998909
2023-06-14 14:30:00,2023-06-14 14:35:00,Long,1957.74,1956.4800000000005,-1.2599999999995362,SL Hit,1956.4800000000005,1,-1.884999999998172,5.0,-1.900000000000091,0.6199999999998909
2023-06-14 15:20:00,2023-06-14 15:55:00,Long,1957.96,1953.8999999999996,-4.0600000000004,Bearish Trade Reversal,1953.8999999999996,1,-5.944999999998572,35.0,-2.519999999999982,0.9500000000000455
2023-06-14 15:55:00,2023-06-14 16:00:00,Short,1956.29,1956.3249999999998,-0.03499999999985448,SL Hit,1956.3249999999998,1,-5.979999999998427,5.0,0.11000000000012733,-0.6900000000000546
2023-06-14 19:35:00,2023-06-14 19:45:00,Short,1945.95,1945.95,0.0,SL Hit,1945.95,1,-5.979999999998427,10.0,0.15999999999985448,-1.6600000000000819
2023-06-14 23:35:00,2023-06-15 00:20:00,Long,1944.32,1942.8,-4.559999999999945,SL Hit,1942.8,3,-10.539999999998372,45.0,-2.7200000000000273,0.8400000000001455
2023-06-15 02:05:00,2023-06-15 02:50:00,Short,1934.495,1935.43,-1.8700000000003456,SL Hit,1935.43,2,-12.409999999998718,45.0,1.2950000000000728,-1.6949999999999363
2023-06-15 03:00:00,2023-06-15 05:00:00,Long,1934.75,1933.2,-3.099999999999909,SL Hit,1933.2,2,-15.509999999998627,120.0,-2.009999999999991,1.5899999999999181
2023-06-15 05:05:00,2023-06-15 05:20:00,Short,1932.96,1933.5550000000003,-0.5950000000002547,SL Hit,1933.5550000000003,1,-16.10499999999888,15.0,0.9500000000000455,-2.2000000000000455
2023-06-15 05:35:00,2023-06-15 06:30:00,Long,1935.14,1934.1599999999994,-0.9800000000007003,SL Hit,1934.1599999999994,1,-17.08499999999958,55.0,-1.9800000000000182,4.339999999999918
2023-06-15 08:10:00,2023-06-15 08:20:00,Long,1933.045,1932.3,-1.4900000000002365,SL Hit,1932.3,2,-18.574999999999818,10.0,-2.105000000000018,1.1050000000000182
2023-06-15 08:35:00,2023-06-15 09:15:00,Short,1933.37,1933.37,0.0,SL Hit,1933.37,1,-18.574999999999818,40.0,2.1000000000001364,-2.6299999999998818
2023-06-15 09:30:00,2023-06-15 10:55:00,Long,1934.6833333333332,1933.56,-3.3699999999996635,SL Hit,1933.56,3,-21.94499999999948,85.0,-1.883333333333212,1.7266666666669153
2023-06-15 11:00:00,2023-06-15 13:00:00,Short,1933.46,1934.335,-0.875,SL Hit,1934.335,1,-22.81999999999948,120.0,2.2799999999999727,-7.25
2023-06-15 13:05:00,2023-06-15 18:05:00,Long,1951.7875000000001,1957.74,23.80999999999949,SL Hit,1957.74,4,0.9900000000000091,300.0,-17.547500000000127,8.342499999999973
2023-06-15 18:10:00,2023-06-15 19:00:00,Short,1957.795,1958.22,-0.849999999999909,SL Hit,1958.22,2,0.14000000000010004,50.0,0.6649999999999636,-1.0950000000000273
2023-06-15 19:05:00,2023-06-15 19:20:00,Long,1957.96,1957.96,0.0,SL Hit,1957.96,1,0.14000000000010004,15.0,-0.8600000000001273,0.75
2023-06-15 19:25:00,2023-06-15 20:20:00,Long,1958.5133333333333,1957.5,-3.0399999999999636,SL Hit,1957.5,3,-2.8999999999998636,55.0,-1.3133333333332757,1.0466666666666242
2023-06-15 20:25:00,2023-06-15 22:55:00,Short,1957.84,1958.2950000000003,-0.455000000000382,SL Hit,1958.2950000000003,1,-3.3550000000002456,150.0,0.7200000000000273,-0.9399999999998272
2023-06-15 23:25:00,2023-06-15 23:50:00,Long,1958.6,1955.1,-3.5,Bearish Trade Reversal,1955.1,1,-6.855000000000246,25.0,-1.3999999999998636,0.12000000000011823
2023-06-15 23:50:00,2023-06-16 00:05:00,Short,1958.205,1958.72,-1.0300000000002,SL Hit,1958.72,2,-7.885000000000446,15.0,0.775000000000091,-0.8049999999998363
2023-06-16 00:10:00,2023-06-16 00:15:00,Long,1958.6,1958.6,0.0,SL Hit,1958.6,1,-7.885000000000446,5.0,-0.2699999999999818,0.6700000000000728
2023-06-16 01:00:00,2023-06-16 01:35:00,Short,1957.01,1958.15,-2.2800000000002,SL Hit,1958.15,2,-10.165000000000646,35.0,2.0699999999999363,-0.5199999999999818
2023-06-16 02:35:00,2023-06-16 05:25:00,Short,1956.63,1955.79,2.5200000000004366,SL Hit,1955.79,3,-7.645000000000209,170.0,1.8999999999998636,-2.630000000000109
