timestamp,open,high,low,close,volume
2025-05-07 01:00:00,3390.4,3397.7,3386.8,3396.0,5071
2025-05-07 02:00:00,3396.2,3404.5,3395.8,3400.8,6696
2025-05-07 03:00:00,3400.6,3405.8,3392.0,3396.0,7536
2025-05-07 04:00:00,3396.0,3396.8,3385.7,3390.6,5350
2025-05-07 05:00:00,3390.5,3393.0,3376.9,3377.8,6909
2025-05-07 06:00:00,3377.7,3401.4,3377.0,3399.2,9252
2025-05-07 07:00:00,3399.3,3399.5,3391.2,3395.0,5119
2025-05-07 08:00:00,3394.9,3402.3,3391.9,3399.2,8677
2025-05-07 09:00:00,3398.8,3406.6,3388.3,3402.4,13992
2025-05-07 10:00:00,3402.3,3402.9,3383.3,3393.6,15488
2025-05-07 11:00:00,3393.8,3397.8,3389.5,3393.0,7333
2025-05-07 12:00:00,3393.0,3397.3,3386.7,3394.0,5658
2025-05-07 13:00:00,3394.1,3397.4,3391.1,3393.6,6718
2025-05-07 14:00:00,3393.6,3406.5,3383.0,3392.1,17704
2025-05-07 15:00:00,3392.5,3394.7,3371.2,3379.3,13504
2025-05-07 16:00:00,3379.4,3381.9,3371.4,3372.6,3290
2025-05-07 18:00:00,3373.1,3381.0,3371.3,3376.8,3204
2025-05-07 19:00:00,3376.5,3383.9,3376.2,3383.1,3209
2025-05-07 20:00:00,3383.2,3394.1,3380.6,3387.0,7332
2025-05-07 21:00:00,3386.9,3417.0,3385.5,3415.8,14373
2025-05-07 22:00:00,3415.7,3422.0,3408.7,3408.8,11264
2025-05-07 23:00:00,3408.9,3414.7,3401.8,3402.9,9050
2025-05-08 00:00:00,3403.0,3405.8,3388.0,3388.2,7931
2025-05-08 01:00:00,3388.1,3390.7,3360.3,3361.0,17879
2025-05-08 02:00:00,3361.0,3368.0,3325.4,3335.4,24037
2025-05-08 03:00:00,3335.5,3354.9,3332.7,3348.9,15228
2025-05-08 04:00:00,3349.1,3350.5,3342.2,3344.5,5741
2025-05-08 05:00:00,3344.6,3349.8,3336.6,3337.4,6917
2025-05-08 06:00:00,3337.2,3352.3,3335.2,3347.9,8909
2025-05-08 07:00:00,3347.7,3351.0,3344.7,3350.0,4786
2025-05-08 08:00:00,3350.2,3364.9,3348.6,3362.0,11869
2025-05-08 09:00:00,3362.0,3375.7,3360.4,3361.7,15384
2025-05-08 10:00:00,3361.6,3369.5,3356.3,3362.4,14567
2025-05-08 11:00:00,3362.5,3366.0,3332.0,3336.0,21992
2025-05-08 12:00:00,3335.9,3336.0,3309.5,3315.4,22805
2025-05-08 13:00:00,3315.5,3316.3,3302.4,3313.6,15837
2025-05-08 14:00:00,3313.7,3316.0,3310.7,3313.6,5410
2025-05-08 15:00:00,3313.6,3315.2,3293.3,3311.1,11160
2025-05-08 16:00:00,3311.5,3316.0,3308.9,3310.4,3087
2025-05-08 18:00:00,3310.2,3328.9,3308.8,3328.9,5400
2025-05-08 19:00:00,3328.5,3329.0,3317.0,3321.0,3637
2025-05-08 20:00:00,3321.5,3327.8,3313.1,3326.9,5824
2025-05-08 21:00:00,3326.7,3327.5,3290.6,3295.9,16471
2025-05-08 22:00:00,3295.6,3313.7,3278.9,3313.2,17384
2025-05-08 23:00:00,3313.3,3318.5,3304.2,3313.0,9882
2025-05-09 00:00:00,3313.3,3333.2,3313.3,3330.4,8005
2025-05-09 01:00:00,3330.1,3335.9,3317.3,3326.0,10584
2025-05-09 02:00:00,3325.8,3331.7,3319.7,3330.4,6258
2025-05-09 03:00:00,3330.2,3337.0,3326.6,3331.7,7124
2025-05-09 04:00:00,3331.9,3333.6,3324.5,3333.0,6390
2025-05-09 05:00:00,3332.9,3333.9,3328.0,3329.6,3989
2025-05-09 06:00:00,3329.6,3334.8,3326.3,3327.8,4142
2025-05-09 07:00:00,3327.7,3342.8,3327.7,3337.8,8415
2025-05-09 08:00:00,3337.9,3340.5,3333.7,3338.5,7703
2025-05-09 09:00:00,3338.4,3345.0,3333.2,3335.5,13623
2025-05-09 10:00:00,3335.7,3347.0,3324.7,3342.4,19257
2025-05-09 11:00:00,3342.0,3351.1,3341.0,3350.3,10087
2025-05-09 12:00:00,3350.3,3352.7,3341.4,3342.0,8082
2025-05-09 13:00:00,3342.1,3347.6,3340.9,3346.1,4835
2025-05-09 14:00:00,3346.1,3348.2,3341.4,3343.5,3199
2025-05-09 15:00:00,3343.6,3344.9,3330.9,3334.1,5805
2025-05-09 16:00:00,3333.9,3335.5,3328.5,3329.1,3095
2025-05-11 18:00:00,3281.0,3292.5,3251.5,3276.7,12817
2025-05-11 19:00:00,3276.7,3294.4,3270.1,3292.9,9176
2025-05-11 20:00:00,3292.8,3295.5,3275.2,3283.3,9124
2025-05-11 21:00:00,3283.1,3286.5,3262.4,3275.7,15811
2025-05-11 22:00:00,3275.4,3283.8,3273.4,3275.9,6952
2025-05-11 23:00:00,3275.6,3288.9,3274.1,3287.5,5427
2025-05-12 00:00:00,3287.3,3287.7,3279.6,3282.7,3015
2025-05-12 01:00:00,3282.7,3283.6,3272.2,3279.8,5668
2025-05-12 02:00:00,3279.9,3285.2,3276.3,3281.3,6908
2025-05-12 03:00:00,3280.8,3281.5,3219.2,3226.8,37657
2025-05-12 04:00:00,3226.8,3238.8,3224.3,3235.3,14156
2025-05-12 05:00:00,3235.2,3235.4,3216.0,3218.7,9452
2025-05-12 06:00:00,3218.1,3222.9,3211.2,3211.6,10211
2025-05-12 07:00:00,3211.5,3233.8,3211.3,3228.6,12206
2025-05-12 08:00:00,3228.3,3238.6,3223.6,3237.2,12512
2025-05-12 09:00:00,3237.3,3253.0,3235.6,3244.6,23543
2025-05-12 10:00:00,3244.3,3252.3,3236.9,3242.2,17220
2025-05-12 11:00:00,3242.1,3248.6,3236.3,3243.8,8952
2025-05-12 12:00:00,3243.5,3244.4,3226.4,3228.4,10457
2025-05-12 13:00:00,3228.5,3231.7,3225.1,3226.8,7701
2025-05-12 14:00:00,3227.3,3234.7,3223.9,3233.9,4988
2025-05-12 15:00:00,3234.1,3243.0,3233.1,3240.3,6481
2025-05-12 16:00:00,3240.1,3242.9,3237.3,3241.8,2160
2025-05-12 18:00:00,3240.7,3246.7,3233.3,3237.4,3796
2025-05-12 19:00:00,3237.4,3244.6,3237.0,3241.3,2402
2025-05-12 20:00:00,3241.1,3247.7,3237.2,3243.9,5175
2025-05-12 21:00:00,3243.7,3247.4,3220.1,3229.5,11310
2025-05-12 22:00:00,3229.8,3245.8,3227.5,3233.2,8022
2025-05-12 23:00:00,3232.7,3242.5,3232.3,3240.7,3943
2025-05-13 00:00:00,3240.6,3258.2,3238.7,3257.0,6821
2025-05-13 01:00:00,3257.2,3265.6,3255.7,3261.0,8734
2025-05-13 02:00:00,3260.9,3270.4,3251.8,3266.8,8192
2025-05-13 03:00:00,3266.8,3269.7,3258.3,3263.1,5631
2025-05-13 04:00:00,3263.3,3265.3,3254.2,3259.5,6049
2025-05-13 05:00:00,3259.3,3260.9,3254.5,3257.8,3939
2025-05-13 06:00:00,3257.8,3260.4,3255.4,3257.0,2399
2025-05-13 07:00:00,3256.9,3263.5,3252.3,3253.1,6909
2025-05-13 08:00:00,3253.0,3253.8,3241.6,3246.4,15722
2025-05-13 09:00:00,3246.2,3251.4,3231.4,3232.0,17644
2025-05-13 10:00:00,3231.9,3253.4,3229.5,3247.5,16787
2025-05-13 11:00:00,3247.5,3260.6,3246.7,3258.1,10137
2025-05-13 12:00:00,3258.0,3262.1,3252.7,3255.5,7940
2025-05-13 13:00:00,3255.4,3257.3,3246.5,3251.9,7740
2025-05-13 14:00:00,3251.9,3255.8,3250.3,3253.4,3265
2025-05-13 15:00:00,3253.6,3255.8,3250.8,3254.1,3311
2025-05-13 16:00:00,3254.1,3259.6,3252.7,3254.5,1872
2025-05-13 18:00:00,3254.1,3258.8,3253.4,3258.7,1594
2025-05-13 19:00:00,3258.4,3261.3,3256.0,3258.3,1869
2025-05-13 20:00:00,3258.4,3258.5,3244.5,3247.9,5327
2025-05-13 21:00:00,3248.2,3256.2,3241.6,3243.3,8411
2025-05-13 22:00:00,3243.1,3245.8,3232.6,3236.8,8750
2025-05-13 23:00:00,3236.5,3237.4,3229.7,3232.0,6468
2025-05-14 00:00:00,3232.2,3234.2,3225.9,3227.8,6687
2025-05-14 01:00:00,3227.9,3237.7,3225.2,3237.2,7208
2025-05-14 02:00:00,3237.2,3239.8,3231.1,3232.1,5613
2025-05-14 03:00:00,3232.2,3243.0,3227.7,3242.0,7229
2025-05-14 04:00:00,3242.4,3248.2,3234.4,3236.7,6510
2025-05-14 05:00:00,3236.7,3240.8,3232.9,3236.2,4988
2025-05-14 06:00:00,3236.1,3240.4,3233.2,3239.5,4616
2025-05-14 07:00:00,3239.6,3243.3,3223.0,3223.7,8601
2025-05-14 08:00:00,3223.9,3226.3,3187.7,3188.5,36272
2025-05-14 09:00:00,3188.6,3202.1,3178.3,3195.2,31110
2025-05-14 10:00:00,3195.2,3198.1,3183.1,3185.7,15937
2025-05-14 11:00:00,3185.8,3190.3,3182.7,3186.5,9192
2025-05-14 12:00:00,3186.6,3194.4,3177.5,3191.9,11692
2025-05-14 13:00:00,3191.9,3194.0,3184.4,3185.6,7329
2025-05-14 14:00:00,3185.9,3186.9,3175.6,3176.1,5412
2025-05-14 15:00:00,3176.0,3184.6,3170.7,3183.8,7424
2025-05-14 16:00:00,3184.0,3186.7,3180.2,3180.7,3105
2025-05-14 18:00:00,3180.8,3186.8,3180.4,3185.1,2560
2025-05-14 19:00:00,3185.3,3190.1,3183.7,3188.9,2064
2025-05-14 20:00:00,3188.6,3190.6,3182.3,3190.3,3768
2025-05-14 21:00:00,3190.2,3195.6,3173.5,3174.6,10286
2025-05-14 22:00:00,3175.1,3178.4,3152.8,3156.9,15606
2025-05-14 23:00:00,3156.9,3160.2,3150.9,3153.2,8901
2025-05-15 00:00:00,3153.2,3155.3,3138.3,3141.3,8994
2025-05-15 01:00:00,3141.5,3145.8,3126.4,3132.3,11128
2025-05-15 02:00:00,3132.5,3157.2,3123.3,3153.5,17765
2025-05-15 03:00:00,3153.2,3155.5,3134.2,3145.4,14029
2025-05-15 04:00:00,3145.1,3167.2,3141.8,3165.5,11204
2025-05-15 05:00:00,3165.6,3174.4,3162.0,3167.8,10576
2025-05-15 06:00:00,3168.0,3182.2,3166.7,3181.6,8137
2025-05-15 07:00:00,3181.4,3183.3,3175.4,3182.3,6781
2025-05-15 08:00:00,3182.2,3193.4,3180.6,3192.3,15582
2025-05-15 09:00:00,3192.3,3203.4,3188.3,3194.7,23130
2025-05-15 10:00:00,3194.8,3210.5,3193.5,3208.5,22080
2025-05-15 11:00:00,3208.6,3223.2,3207.8,3222.8,14675
2025-05-15 12:00:00,3223.0,3226.3,3218.7,3225.9,7234
2025-05-15 13:00:00,3226.0,3232.6,3219.6,3224.5,10572
2025-05-15 14:00:00,3224.5,3229.3,3223.1,3226.4,4413
2025-05-15 15:00:00,3226.4,3235.3,3225.3,3234.6,4873
2025-05-15 16:00:00,3234.5,3244.3,3233.7,3243.9,5397
2025-05-15 18:00:00,3243.5,3255.8,3239.7,3254.7,5384
2025-05-15 19:00:00,3254.9,3254.9,3240.3,3241.2,7055
2025-05-15 20:00:00,3241.0,3247.4,3235.1,3246.4,8357
2025-05-15 21:00:00,3246.5,3247.9,3218.4,3226.0,15124
2025-05-15 22:00:00,3226.0,3231.3,3216.3,3219.1,7550
2025-05-15 23:00:00,3218.9,3221.1,3209.2,3214.5,9655
2025-05-16 00:00:00,3214.6,3225.7,3214.4,3223.0,5800
2025-05-16 01:00:00,3222.8,3226.3,3214.9,3221.8,7274
2025-05-16 02:00:00,3221.7,3234.1,3215.4,3217.6,9737
2025-05-16 03:00:00,3217.6,3220.6,3207.4,3210.5,11165
2025-05-16 04:00:00,3210.6,3212.3,3198.5,3210.3,10016
2025-05-16 05:00:00,3210.2,3216.0,3206.7,3211.9,5722
2025-05-16 06:00:00,3212.4,3214.0,3171.8,3179.0,18745
2025-05-16 07:00:00,3179.2,3182.4,3156.4,3165.5,18337
2025-05-16 08:00:00,3165.7,3184.7,3157.2,3180.0,20539
2025-05-16 09:00:00,3180.1,3189.3,3171.7,3183.0,18993
2025-05-16 10:00:00,3183.1,3192.3,3168.5,3175.4,15759
2025-05-16 11:00:00,3175.8,3188.4,3175.3,3186.7,7536
2025-05-16 12:00:00,3186.6,3193.1,3183.4,3192.5,6635
2025-05-16 13:00:00,3192.6,3196.0,3186.1,3192.1,7731
2025-05-16 14:00:00,3192.4,3194.1,3187.2,3189.9,4132
2025-05-16 15:00:00,3190.0,3197.9,3189.8,3194.3,4735
2025-05-16 16:00:00,3194.3,3208.7,3194.0,3205.3,5521
2025-05-18 18:00:00,3220.0,3243.9,3212.2,3242.2,10415
2025-05-18 19:00:00,3242.4,3247.9,3229.4,3238.4,8160
2025-05-18 20:00:00,3238.6,3252.9,3236.7,3249.0,7424
2025-05-18 21:00:00,3248.6,3249.3,3218.0,3222.0,13310
2025-05-18 22:00:00,3221.8,3232.6,3220.5,3231.3,6733
2025-05-18 23:00:00,3231.3,3233.5,3210.3,3214.8,6486
2025-05-19 00:00:00,3214.7,3220.9,3209.1,3218.4,3931
2025-05-19 01:00:00,3218.6,3226.9,3217.7,3226.8,4893
2025-05-19 02:00:00,3226.6,3234.7,3223.0,3227.2,7879
2025-05-19 03:00:00,3227.2,3237.4,3227.2,3235.3,7212
2025-05-19 04:00:00,3235.2,3248.8,3232.3,3247.8,8059
2025-05-19 05:00:00,3247.9,3251.1,3236.6,3245.2,7947
2025-05-19 06:00:00,3245.1,3248.6,3237.4,3245.0,4934
2025-05-19 07:00:00,3244.9,3251.8,3242.4,3246.7,4709
2025-05-19 08:00:00,3246.6,3247.7,3230.5,3231.9,9051
2025-05-19 09:00:00,3231.7,3244.9,3227.2,3232.7,17104
2025-05-19 10:00:00,3232.6,3239.6,3219.7,3236.7,14120
2025-05-19 11:00:00,3236.5,3243.3,3232.6,3234.6,9701
2025-05-19 12:00:00,3234.7,3237.2,3230.6,3234.4,5063
2025-05-19 13:00:00,3234.7,3235.9,3228.0,3228.7,6177
2025-05-19 14:00:00,3229.0,3238.1,3227.8,3235.8,3228
2025-05-19 15:00:00,3235.9,3238.2,3233.9,3235.4,2843
2025-05-19 16:00:00,3235.5,3236.2,3230.6,3232.2,1904
2025-05-19 18:00:00,3233.0,3233.8,3228.0,3228.3,731
