timestamp,open,high,low,close,volume
2025-05-05 23:30:00,3370.5,3372.4,3363.9,3368.9,3396
2025-05-06 00:00:00,3368.8,3370.0,3364.3,3365.2,2533
2025-05-06 00:30:00,3365.2,3374.1,3363.9,3371.4,3391
2025-05-06 01:00:00,3371.3,3372.3,3362.0,3364.1,2391
2025-05-06 01:30:00,3364.2,3369.5,3357.4,3369.3,5670
2025-05-06 02:00:00,3369.5,3375.7,3366.2,3370.8,4142
2025-05-06 02:30:00,3370.8,3375.1,3369.2,3372.5,2741
2025-05-06 03:00:00,3372.6,3383.7,3372.6,3382.3,4708
2025-05-06 03:30:00,3382.3,3387.3,3377.0,3378.5,6008
2025-05-06 04:00:00,3378.8,3391.1,3375.9,3388.5,6015
2025-05-06 04:30:00,3388.5,3389.1,3383.7,3385.2,1705
2025-05-06 05:00:00,3385.3,3388.3,3379.4,3381.7,3318
2025-05-06 05:30:00,3381.6,3391.2,3381.2,3390.9,3074
2025-05-06 06:00:00,3390.8,3391.8,3386.2,3387.6,4159
2025-05-06 06:30:00,3387.6,3391.6,3384.4,3391.4,2488
2025-05-06 07:00:00,3391.6,3393.2,3387.5,3388.6,2978
2025-05-06 07:30:00,3388.8,3389.9,3381.3,3386.9,4496
2025-05-06 08:00:00,3387.1,3387.4,3380.6,3384.3,4046
2025-05-06 08:30:00,3384.3,3400.4,3383.2,3399.3,9541
2025-05-06 09:00:00,3399.5,3406.0,3397.6,3405.3,8971
2025-05-06 09:30:00,3405.4,3406.4,3395.9,3399.8,10516
2025-05-06 10:00:00,3399.5,3406.9,3391.8,3392.0,11804
2025-05-06 10:30:00,3391.8,3397.5,3386.9,3394.5,8984
2025-05-06 11:00:00,3394.3,3407.4,3393.5,3404.6,6809
2025-05-06 11:30:00,3404.8,3408.3,3401.0,3403.1,5649
2025-05-06 12:00:00,3403.2,3413.5,3402.8,3413.0,7603
2025-05-06 12:30:00,3413.1,3420.4,3410.7,3417.3,6490
2025-05-06 13:00:00,3417.3,3425.8,3416.2,3422.7,8785
2025-05-06 13:30:00,3422.7,3425.9,3420.2,3422.0,5235
2025-05-06 14:00:00,3422.2,3425.7,3418.1,3425.2,3240
2025-05-06 14:30:00,3425.2,3426.4,3423.0,3424.3,1933
2025-05-06 15:00:00,3424.5,3426.0,3421.2,3424.5,2190
2025-05-06 15:30:00,3424.5,3433.2,3423.6,3431.5,5068
2025-05-06 16:00:00,3431.5,3433.3,3428.0,3433.3,3093
2025-05-06 16:30:00,3433.1,3444.5,3432.4,3441.8,5616
2025-05-06 18:00:00,3448.1,3448.2,3392.6,3396.4,15559
2025-05-06 18:30:00,3396.1,3412.9,3388.0,3389.3,9246
2025-05-06 19:00:00,3389.5,3406.9,3383.9,3401.7,6834
2025-05-06 19:30:00,3401.9,3413.4,3397.3,3409.2,4813
2025-05-06 20:00:00,3409.3,3410.3,3390.9,3394.3,6220
2025-05-06 20:30:00,3394.5,3396.2,3367.0,3387.2,13910
2025-05-06 21:00:00,3387.3,3393.0,3370.4,3373.5,8747
2025-05-06 21:30:00,3373.0,3385.4,3367.5,3382.7,5735
2025-05-06 22:00:00,3382.7,3401.9,3379.7,3393.4,6229
2025-05-06 22:30:00,3393.2,3400.2,3393.0,3398.2,3049
2025-05-06 23:00:00,3397.9,3400.3,3382.0,3383.0,3536
2025-05-06 23:30:00,3383.7,3388.4,3378.2,3384.0,3378
2025-05-07 00:00:00,3383.8,3395.8,3383.5,3392.9,2354
2025-05-07 00:30:00,3392.6,3394.3,3387.7,3390.2,2018
2025-05-07 01:00:00,3390.4,3395.5,3386.8,3392.0,2405
2025-05-07 01:30:00,3392.1,3397.7,3389.1,3396.0,2666
2025-05-07 02:00:00,3396.2,3404.5,3396.1,3399.1,3804
2025-05-07 02:30:00,3398.6,3401.4,3395.8,3400.8,2892
2025-05-07 03:00:00,3400.6,3405.8,3395.5,3399.1,4262
2025-05-07 03:30:00,3399.2,3399.6,3392.0,3396.0,3274
2025-05-07 04:00:00,3396.0,3396.8,3390.1,3394.8,2015
2025-05-07 04:30:00,3394.9,3395.5,3385.7,3390.6,3335
2025-05-07 05:00:00,3390.5,3393.0,3379.3,3381.8,4208
2025-05-07 05:30:00,3381.9,3386.7,3376.9,3377.8,2701
2025-05-07 06:00:00,3377.7,3398.7,3377.0,3398.2,6054
2025-05-07 06:30:00,3398.0,3401.4,3396.3,3399.2,3198
2025-05-07 07:00:00,3399.3,3399.5,3391.8,3394.2,2973
2025-05-07 07:30:00,3394.4,3397.9,3391.2,3395.0,2146
2025-05-07 08:00:00,3394.9,3402.3,3391.9,3393.9,5203
2025-05-07 08:30:00,3394.0,3400.0,3393.7,3399.2,3474
2025-05-07 09:00:00,3398.8,3400.1,3388.3,3393.9,5261
2025-05-07 09:30:00,3393.6,3406.6,3390.7,3402.4,8731
2025-05-07 10:00:00,3402.3,3402.9,3383.3,3391.1,9285
2025-05-07 10:30:00,3391.4,3397.4,3386.9,3393.6,6203
2025-05-07 11:00:00,3393.8,3397.8,3389.5,3391.9,4469
2025-05-07 11:30:00,3391.9,3395.6,3391.1,3393.0,2864
2025-05-07 12:00:00,3393.0,3394.8,3386.7,3390.1,2942
2025-05-07 12:30:00,3390.3,3397.3,3389.5,3394.0,2716
2025-05-07 13:00:00,3394.1,3394.9,3391.1,3391.9,3209
2025-05-07 13:30:00,3392.0,3397.4,3391.1,3393.6,3509
2025-05-07 14:00:00,3393.6,3406.5,3392.7,3395.1,8879
2025-05-07 14:30:00,3395.1,3398.5,3383.0,3392.1,8825
2025-05-07 15:00:00,3392.5,3394.7,3371.2,3380.5,8329
2025-05-07 15:30:00,3380.6,3383.7,3374.0,3379.3,5175
2025-05-07 16:00:00,3379.4,3381.9,3372.0,3375.5,2052
2025-05-07 16:30:00,3375.5,3377.9,3371.4,3372.6,1238
2025-05-07 18:00:00,3373.1,3381.0,3371.3,3376.2,2055
2025-05-07 18:30:00,3376.2,3379.2,3374.8,3376.8,1149
2025-05-07 19:00:00,3376.5,3380.8,3376.2,3380.4,856
2025-05-07 19:30:00,3380.4,3383.9,3379.1,3383.1,2353
2025-05-07 20:00:00,3383.2,3394.1,3380.6,3392.3,3492
2025-05-07 20:30:00,3392.1,3392.8,3384.3,3387.0,3840
2025-05-07 21:00:00,3386.9,3404.2,3385.5,3394.7,7905
2025-05-07 21:30:00,3395.2,3417.0,3393.5,3415.8,6468
2025-05-07 22:00:00,3415.7,3422.0,3411.6,3414.3,6813
2025-05-07 22:30:00,3414.1,3418.7,3408.7,3408.8,4451
2025-05-07 23:00:00,3408.9,3414.7,3402.1,3404.6,5838
2025-05-07 23:30:00,3405.2,3407.8,3401.8,3402.9,3212
2025-05-08 00:00:00,3403.0,3405.8,3395.2,3396.4,4317
2025-05-08 00:30:00,3396.4,3399.2,3388.0,3388.2,3614
2025-05-08 01:00:00,3388.1,3390.7,3376.3,3380.2,7404
2025-05-08 01:30:00,3380.5,3385.9,3360.3,3361.0,10475
2025-05-08 02:00:00,3361.0,3368.0,3340.7,3344.9,13058
2025-05-08 02:30:00,3345.3,3347.4,3325.4,3335.4,10979
2025-05-08 03:00:00,3335.5,3346.9,3332.7,3344.0,8129
2025-05-08 03:30:00,3344.3,3354.9,3341.8,3348.9,7099
2025-05-08 04:00:00,3349.1,3350.5,3342.2,3346.3,3089
2025-05-08 04:30:00,3346.1,3348.3,3343.0,3344.5,2652
2025-05-08 05:00:00,3344.6,3349.8,3343.1,3344.0,2705
2025-05-08 05:30:00,3343.9,3347.8,3336.6,3337.4,4212
2025-05-08 06:00:00,3337.2,3352.3,3335.2,3351.1,3877
2025-05-08 06:30:00,3351.2,3351.3,3343.8,3347.9,5032
2025-05-08 07:00:00,3347.7,3349.9,3344.7,3349.6,2366
2025-05-08 07:30:00,3349.5,3351.0,3346.9,3350.0,2420
2025-05-08 08:00:00,3350.2,3361.4,3348.6,3360.0,5499
2025-05-08 08:30:00,3359.8,3364.9,3352.7,3362.0,6370
2025-05-08 09:00:00,3362.0,3370.7,3360.4,3366.6,6548
2025-05-08 09:30:00,3366.9,3375.7,3361.2,3361.7,8836
2025-05-08 10:00:00,3361.6,3369.5,3356.3,3359.8,8820
2025-05-08 10:30:00,3360.0,3368.3,3359.1,3362.4,5747
2025-05-08 11:00:00,3362.5,3366.0,3345.9,3352.7,8960
2025-05-08 11:30:00,3352.7,3359.2,3332.0,3336.0,13032
2025-05-08 12:00:00,3335.9,3336.0,3309.5,3317.3,15481
2025-05-08 12:30:00,3317.1,3321.3,3312.2,3315.4,7324
2025-05-08 13:00:00,3315.5,3316.3,3303.4,3307.0,9838
2025-05-08 13:30:00,3307.1,3314.7,3302.4,3313.6,5999
2025-05-08 14:00:00,3313.7,3316.0,3311.5,3313.4,3224
2025-05-08 14:30:00,3313.5,3314.3,3310.7,3313.6,2186
2025-05-08 15:00:00,3313.6,3315.2,3293.3,3297.1,6699
2025-05-08 15:30:00,3296.8,3315.0,3296.7,3311.1,4461
2025-05-08 16:00:00,3311.5,3316.0,3310.1,3315.4,1754
2025-05-08 16:30:00,3315.0,3315.1,3308.9,3310.4,1333
2025-05-08 18:00:00,3310.2,3320.2,3308.8,3319.9,2414
2025-05-08 18:30:00,3319.6,3328.9,3318.8,3328.9,2986
2025-05-08 19:00:00,3328.5,3329.0,3320.2,3322.8,2193
2025-05-08 19:30:00,3322.9,3322.9,3317.0,3321.0,1444
2025-05-08 20:00:00,3321.5,3324.5,3313.1,3315.0,2512
2025-05-08 20:30:00,3315.2,3327.8,3314.5,3326.9,3312
2025-05-08 21:00:00,3326.7,3327.5,3302.5,3307.0,7448
2025-05-08 21:30:00,3306.9,3308.8,3290.6,3295.9,9023
2025-05-08 22:00:00,3295.6,3295.8,3278.9,3285.0,9172
2025-05-08 22:30:00,3284.9,3313.7,3284.9,3313.2,8212
2025-05-08 23:00:00,3313.3,3318.5,3304.2,3309.3,6356
2025-05-08 23:30:00,3309.0,3318.3,3308.1,3313.0,3526
2025-05-09 00:00:00,3313.3,3322.1,3313.3,3319.3,2851
2025-05-09 00:30:00,3319.3,3333.2,3317.9,3330.4,5154
2025-05-09 01:00:00,3330.1,3335.9,3325.3,3326.5,4580
2025-05-09 01:30:00,3326.3,3327.5,3317.3,3326.0,6004
2025-05-09 02:00:00,3325.8,3329.4,3319.7,3325.4,3226
2025-05-09 02:30:00,3325.5,3331.7,3323.3,3330.4,3032
2025-05-09 03:00:00,3330.2,3337.0,3327.2,3327.6,4556
2025-05-09 03:30:00,3327.5,3335.3,3326.6,3331.7,2568
2025-05-09 04:00:00,3331.9,3332.5,3324.5,3326.4,3386
2025-05-09 04:30:00,3326.4,3333.6,3326.0,3333.0,3004
2025-05-09 05:00:00,3332.9,3333.9,3328.9,3330.0,1985
2025-05-09 05:30:00,3330.0,3332.2,3328.0,3329.6,2004
2025-05-09 06:00:00,3329.6,3334.8,3326.5,3328.7,2356
2025-05-09 06:30:00,3328.7,3331.2,3326.3,3327.8,1786
2025-05-09 07:00:00,3327.7,3342.8,3327.7,3338.5,4327
2025-05-09 07:30:00,3338.8,3339.8,3329.0,3337.8,4088
2025-05-09 08:00:00,3337.9,3340.5,3335.6,3338.6,3299
2025-05-09 08:30:00,3338.7,3339.1,3333.7,3338.5,4404
2025-05-09 09:00:00,3338.4,3345.0,3333.2,3344.5,6745
2025-05-09 09:30:00,3344.4,3344.7,3335.1,3335.5,6878
2025-05-09 10:00:00,3335.7,3344.8,3324.7,3343.6,11721
2025-05-09 10:30:00,3343.5,3347.0,3338.4,3342.4,7536
2025-05-09 11:00:00,3342.0,3348.5,3341.0,3344.7,5174
2025-05-09 11:30:00,3344.4,3351.1,3344.2,3350.3,4913
2025-05-09 12:00:00,3350.3,3352.7,3343.5,3344.7,4961
2025-05-09 12:30:00,3344.8,3347.4,3341.4,3342.0,3121
2025-05-09 13:00:00,3342.1,3346.6,3340.9,3343.9,3171
2025-05-09 13:30:00,3343.9,3347.6,3343.2,3346.1,1664
2025-05-09 14:00:00,3346.1,3348.2,3341.4,3344.5,2074
2025-05-09 14:30:00,3344.5,3344.5,3341.7,3343.5,1125
2025-05-09 15:00:00,3343.6,3344.9,3334.5,3335.0,2712
2025-05-09 15:30:00,3335.0,3335.2,3330.9,3334.1,3093
2025-05-09 16:00:00,3333.9,3335.5,3332.1,3335.4,1423
2025-05-09 16:30:00,3335.4,3335.4,3328.5,3329.1,1672
2025-05-11 18:00:00,3281.0,3292.5,3251.5,3282.1,8989
2025-05-11 18:30:00,3282.0,3286.1,3270.6,3276.7,3828
2025-05-11 19:00:00,3276.7,3290.7,3270.1,3290.2,4995
2025-05-11 19:30:00,3290.7,3294.4,3282.6,3292.9,4181
2025-05-11 20:00:00,3292.8,3295.5,3283.9,3288.8,3968
2025-05-11 20:30:00,3288.8,3290.0,3275.2,3283.3,5156
2025-05-11 21:00:00,3283.1,3286.5,3262.4,3268.3,11017
2025-05-11 21:30:00,3268.1,3279.8,3267.1,3275.7,4794
2025-05-11 22:00:00,3275.4,3283.8,3273.5,3280.0,4235
2025-05-11 22:30:00,3280.0,3282.1,3273.4,3275.9,2717
2025-05-11 23:00:00,3275.6,3285.4,3274.1,3285.1,2800
2025-05-11 23:30:00,3285.5,3288.9,3284.1,3287.5,2627
2025-05-12 00:00:00,3287.3,3287.7,3282.0,3282.8,1420
2025-05-12 00:30:00,3282.7,3283.7,3279.6,3282.7,1595
2025-05-12 01:00:00,3282.7,3283.6,3275.3,3278.3,2017
2025-05-12 01:30:00,3278.4,3281.0,3272.2,3279.8,3651
2025-05-12 02:00:00,3279.9,3285.2,3276.3,3280.5,3755
2025-05-12 02:30:00,3280.6,3284.0,3277.0,3281.3,3153
2025-05-12 03:00:00,3280.8,3281.5,3222.0,3234.1,25012
2025-05-12 03:30:00,3234.2,3240.8,3219.2,3226.8,12645
2025-05-12 04:00:00,3226.8,3236.5,3224.3,3229.4,7860
2025-05-12 04:30:00,3229.2,3238.8,3228.2,3235.3,6296
2025-05-12 05:00:00,3235.2,3235.4,3228.2,3230.2,3903
2025-05-12 05:30:00,3229.8,3230.4,3216.0,3218.7,5549
2025-05-12 06:00:00,3218.1,3222.9,3212.7,3217.3,4719
2025-05-12 06:30:00,3217.2,3221.4,3211.2,3211.6,5492
2025-05-12 07:00:00,3211.5,3227.8,3211.3,3224.4,5386
2025-05-12 07:30:00,3224.6,3233.8,3216.9,3228.6,6820
2025-05-12 08:00:00,3228.3,3238.6,3223.6,3231.9,7229
2025-05-12 08:30:00,3232.0,3237.5,3227.6,3237.2,5283
2025-05-12 09:00:00,3237.3,3251.8,3236.4,3242.1,11683
2025-05-12 09:30:00,3241.8,3253.0,3235.6,3244.6,11860
2025-05-12 10:00:00,3244.3,3248.5,3236.9,3247.6,10078
2025-05-12 10:30:00,3247.4,3252.3,3239.2,3242.2,7142
2025-05-12 11:00:00,3242.1,3247.3,3236.3,3243.8,5401
2025-05-12 11:30:00,3243.7,3248.6,3240.2,3243.8,3551
2025-05-12 12:00:00,3243.5,3244.4,3229.5,3231.4,6200
2025-05-12 12:30:00,3231.2,3234.7,3226.4,3228.4,4257
2025-05-12 13:00:00,3228.5,3231.7,3225.1,3227.7,4691
2025-05-12 13:30:00,3227.7,3231.2,3226.5,3226.8,3010
2025-05-12 14:00:00,3227.3,3229.5,3223.9,3227.7,2538
2025-05-12 14:30:00,3227.5,3234.7,3224.6,3233.9,2450
2025-05-12 15:00:00,3234.1,3243.0,3233.1,3242.1,3620
2025-05-12 15:30:00,3242.1,3243.0,3238.1,3240.3,2861
2025-05-12 16:00:00,3240.1,3242.9,3237.3,3239.8,1364
2025-05-12 16:30:00,3239.5,3241.8,3238.6,3241.8,796
2025-05-12 18:00:00,3240.7,3246.7,3237.5,3241.4,1571
2025-05-12 18:30:00,3241.4,3241.8,3233.3,3237.4,2225
2025-05-12 19:00:00,3237.4,3241.0,3237.0,3239.9,1257
2025-05-12 19:30:00,3240.0,3244.6,3239.3,3241.3,1145
2025-05-12 20:00:00,3241.1,3247.7,3239.6,3241.3,2711
2025-05-12 20:30:00,3241.3,3244.7,3237.2,3243.9,2464
2025-05-12 21:00:00,3243.7,3247.4,3233.8,3233.9,4378
2025-05-12 21:30:00,3234.0,3234.2,3220.1,3229.5,6932
2025-05-12 22:00:00,3229.8,3233.7,3227.5,3230.1,2535
2025-05-12 22:30:00,3230.1,3245.8,3229.3,3233.2,5487
2025-05-12 23:00:00,3232.7,3239.3,3232.3,3238.2,2112
2025-05-12 23:30:00,3238.5,3242.5,3237.8,3240.7,1831
2025-05-13 00:00:00,3240.6,3242.7,3238.7,3242.7,1894
2025-05-13 00:30:00,3242.6,3258.2,3242.5,3257.0,4927
2025-05-13 01:00:00,3257.2,3265.6,3255.7,3262.0,4885
2025-05-13 01:30:00,3261.9,3262.5,3255.8,3261.0,3849
2025-05-13 02:00:00,3260.9,3262.6,3251.8,3258.5,4601
2025-05-13 02:30:00,3258.4,3270.4,3256.2,3266.8,3591
2025-05-13 03:00:00,3266.8,3269.7,3259.8,3260.7,3545
2025-05-13 03:30:00,3260.6,3264.3,3258.3,3263.1,2086
2025-05-13 04:00:00,3263.3,3265.3,3257.2,3257.8,2669
2025-05-13 04:30:00,3257.9,3261.0,3254.2,3259.5,3380
2025-05-13 05:00:00,3259.3,3260.9,3256.5,3256.9,1674
2025-05-13 05:30:00,3257.1,3260.3,3254.5,3257.8,2265
2025-05-13 06:00:00,3257.8,3260.4,3255.4,3259.1,1231
2025-05-13 06:30:00,3259.0,3260.0,3256.0,3257.0,1168
2025-05-13 07:00:00,3256.9,3263.5,3254.5,3260.3,3075
2025-05-13 07:30:00,3260.4,3263.3,3252.3,3253.1,3834
2025-05-13 08:00:00,3253.0,3253.8,3241.6,3245.3,6640
2025-05-13 08:30:00,3245.2,3253.7,3242.1,3246.4,9082
2025-05-13 09:00:00,3246.2,3251.4,3240.1,3249.0,6359
2025-05-13 09:30:00,3248.8,3250.2,3231.4,3232.0,11285
2025-05-13 10:00:00,3231.9,3246.1,3229.5,3245.4,10299
2025-05-13 10:30:00,3245.4,3253.4,3244.0,3247.5,6488
2025-05-13 11:00:00,3247.5,3253.5,3246.7,3252.7,4234
2025-05-13 11:30:00,3252.8,3260.6,3250.4,3258.1,5903
2025-05-13 12:00:00,3258.0,3262.1,3256.6,3257.9,4725
2025-05-13 12:30:00,3258.0,3259.8,3252.7,3255.5,3215
2025-05-13 13:00:00,3255.4,3257.3,3246.5,3248.1,4804
2025-05-13 13:30:00,3248.2,3252.6,3246.5,3251.9,2936
2025-05-13 14:00:00,3251.9,3254.8,3250.3,3252.3,2040
2025-05-13 14:30:00,3252.3,3255.8,3252.2,3253.4,1225
2025-05-13 15:00:00,3253.6,3254.7,3250.8,3253.6,1276
2025-05-13 15:30:00,3253.6,3255.8,3252.0,3254.1,2035
2025-05-13 16:00:00,3254.1,3259.2,3252.7,3259.0,1024
2025-05-13 16:30:00,3258.7,3259.6,3254.4,3254.5,848
2025-05-13 18:00:00,3254.1,3257.9,3253.4,3255.8,682
2025-05-13 18:30:00,3255.9,3258.8,3253.8,3258.7,912
2025-05-13 19:00:00,3258.4,3261.3,3257.4,3259.3,1024
2025-05-13 19:30:00,3259.1,3260.0,3256.0,3258.3,845
2025-05-13 20:00:00,3258.4,3258.5,3245.4,3251.2,2790
2025-05-13 20:30:00,3251.1,3254.3,3244.5,3247.9,2537
2025-05-13 21:00:00,3248.2,3255.1,3242.3,3255.1,4053
2025-05-13 21:30:00,3255.1,3256.2,3241.6,3243.3,4358
2025-05-13 22:00:00,3243.1,3245.8,3238.0,3239.1,3479
2025-05-13 22:30:00,3239.5,3243.1,3232.6,3236.8,5271
2025-05-13 23:00:00,3236.5,3237.4,3230.5,3233.0,3198
2025-05-13 23:30:00,3233.0,3235.8,3229.7,3232.0,3270
2025-05-14 00:00:00,3232.2,3233.7,3225.9,3229.4,4187
2025-05-14 00:30:00,3229.3,3234.2,3226.5,3227.8,2500
2025-05-14 01:00:00,3227.9,3231.5,3225.2,3228.0,2075
2025-05-14 01:30:00,3228.2,3237.7,3225.7,3237.2,5133
2025-05-14 02:00:00,3237.2,3239.8,3233.6,3234.2,3188
2025-05-14 02:30:00,3234.1,3238.1,3231.1,3232.1,2425
2025-05-14 03:00:00,3232.2,3237.4,3227.7,3237.0,3930
2025-05-14 03:30:00,3236.8,3243.0,3233.2,3242.0,3299
2025-05-14 04:00:00,3242.4,3248.2,3237.0,3238.6,4088
2025-05-14 04:30:00,3238.2,3239.7,3234.4,3236.7,2422
2025-05-14 05:00:00,3236.7,3239.0,3232.9,3235.2,2828
2025-05-14 05:30:00,3235.4,3240.8,3233.2,3236.2,2160
2025-05-14 06:00:00,3236.1,3238.7,3233.5,3236.9,1488
2025-05-14 06:30:00,3236.8,3240.4,3233.2,3239.5,3128
2025-05-14 07:00:00,3239.6,3243.3,3238.3,3241.4,2084
2025-05-14 07:30:00,3241.5,3242.1,3223.0,3223.7,6517
2025-05-14 08:00:00,3223.9,3226.3,3212.5,3216.5,13701
2025-05-14 08:30:00,3216.5,3220.5,3187.7,3188.5,22571
2025-05-14 09:00:00,3188.6,3194.6,3178.3,3190.2,19706
2025-05-14 09:30:00,3190.2,3202.1,3187.2,3195.2,11404
2025-05-14 10:00:00,3195.2,3198.1,3183.1,3189.7,8558
2025-05-14 10:30:00,3189.7,3195.8,3184.3,3185.7,7379
2025-05-14 11:00:00,3185.8,3190.3,3182.7,3189.2,5628
2025-05-14 11:30:00,3189.2,3190.1,3183.2,3186.5,3564
2025-05-14 12:00:00,3186.6,3189.8,3182.9,3187.5,4522
2025-05-14 12:30:00,3187.5,3194.4,3177.5,3191.9,7170
2025-05-14 13:00:00,3191.9,3194.0,3187.8,3188.0,4516
2025-05-14 13:30:00,3188.1,3189.0,3184.4,3185.6,2813
2025-05-14 14:00:00,3185.9,3186.9,3178.8,3181.3,2961
2025-05-14 14:30:00,3181.5,3182.9,3175.6,3176.1,2451
2025-05-14 15:00:00,3176.0,3178.2,3170.7,3177.3,4069
2025-05-14 15:30:00,3177.1,3184.6,3175.9,3183.8,3355
2025-05-14 16:00:00,3184.0,3185.0,3181.6,3183.5,1321
2025-05-14 16:30:00,3183.7,3186.7,3180.2,3180.7,1784
2025-05-14 18:00:00,3180.8,3186.8,3180.4,3186.1,1421
2025-05-14 18:30:00,3186.1,3186.6,3182.8,3185.1,1139
2025-05-14 19:00:00,3185.3,3188.5,3183.7,3186.6,917
2025-05-14 19:30:00,3186.6,3190.1,3185.2,3188.9,1147
2025-05-14 20:00:00,3188.6,3188.9,3182.3,3183.4,1907
2025-05-14 20:30:00,3183.5,3190.6,3182.7,3190.3,1861
2025-05-14 21:00:00,3190.2,3195.6,3184.6,3189.1,4674
2025-05-14 21:30:00,3189.3,3192.0,3173.5,3174.6,5612
2025-05-14 22:00:00,3175.1,3178.4,3166.0,3166.3,5678
2025-05-14 22:30:00,3166.6,3168.4,3152.8,3156.9,9928
2025-05-14 23:00:00,3156.9,3160.2,3150.9,3156.5,6669
2025-05-14 23:30:00,3156.7,3159.2,3152.9,3153.2,2232
2025-05-15 00:00:00,3153.2,3155.3,3149.0,3150.0,3099
2025-05-15 00:30:00,3150.0,3152.3,3138.3,3141.3,5895
2025-05-15 01:00:00,3141.5,3145.8,3140.1,3144.3,2968
2025-05-15 01:30:00,3144.4,3144.4,3126.4,3132.3,8160
2025-05-15 02:00:00,3132.5,3143.7,3123.3,3143.2,8731
2025-05-15 02:30:00,3143.0,3157.2,3140.4,3153.5,9034
2025-05-15 03:00:00,3153.2,3155.5,3145.1,3148.7,4957
2025-05-15 03:30:00,3148.7,3149.6,3134.2,3145.4,9072
