Window,SL Multiplier,Either Candle,Same Candle,Two Lots One Candle,Either Candle - Diff,Either Candle - % Change,Two Lots One Candle - Diff,Two Lots One Candle - % Change,Metric
9,3.25,196.0700000000029,206.8575000000019,206.35500000000275,-10.787499999999,-5.2149426537586985,-0.5024999999991451,-0.2429208513102694,Max Drawdown
9,3.5,202.28000000000247,200.5699999999997,197.07000000000107,1.7100000000027649,0.8525701750026262,-3.4999999999986358,-1.7450266739784817,Max Drawdown
9,3.75,202.0999999999949,212.26749999999996,209.1125000000011,-10.167500000005049,-4.78994664751083,-3.1549999999988643,-1.4863321045373714,Max Drawdown
9,4.0,212.05000000000248,218.32000000000065,215.5100000000016,-6.269999999998163,-2.871931110295962,-2.809999999999036,-1.2871015023813794,Max Drawdown
10,1.0,152.21999999999662,124.42999999999802,116.39999999999918,27.7899999999986,22.333842320982917,-8.029999999998836,-6.453427629991934,Max Drawdown
10,1.5,170.07499999999663,144.6999999999971,139.91999999999825,25.374999999999545,17.53628196268145,-4.779999999998836,-3.3033863165161934,Max Drawdown
10,2.0,182.10999999999785,158.90000000000327,157.99000000000206,23.20999999999458,14.606670862173758,-0.9100000000012187,-0.5726872246703587,Max Drawdown
10,2.5,188.04,171.2600000000025,169.85000000000218,16.7799999999975,9.7979680018669,-1.4100000000003092,-0.8233095877614671,Max Drawdown
10,2.75,185.4824999999969,180.65750000000253,178.99750000000176,4.824999999994361,2.670799717694695,-1.660000000000764,-0.9188658096125214,Max Drawdown
10,3.0,180.33999999999696,187.1100000000024,185.2000000000021,-6.770000000005439,-3.6181925070842564,-1.9100000000003092,-1.0207899096789508,Max Drawdown
10,3.25,188.51249999999615,194.14000000000303,191.98000000000135,-5.627500000006876,-2.898681363967646,-2.1600000000016735,-1.1125991552496342,Max Drawdown
10,3.5,190.9849999999956,188.3450000000016,184.04000000000087,2.639999999994018,1.4016830815758292,-4.305000000000717,-2.285699115984327,Max Drawdown
10,3.75,194.87499999999727,201.0750000000021,197.1575000000016,-6.20000000000482,-3.0834265821234643,-3.9175000000005014,-1.948278005719488,Max Drawdown
10,4.0,201.669999999996,207.35000000000215,203.82000000000156,-5.680000000006146,-2.7393296358842956,-3.530000000000598,-1.7024354955392145,Max Drawdown
1,1.0,21.29975456194643,21.20471535365152,21.68062200956938,0.09503920829491008,0.4481984629826405,0.47590665591786063,2.2443435244506027,Win Rate (%)
1,1.5,22.272776513920487,22.20442632498544,22.71212121212121,0.06835018893504596,0.3078223590858332,0.50769488713577,2.2864580228514546,Win Rate (%)
1,2.0,23.023866871031316,22.962636069432182,23.48171944316965,0.061230801599133855,0.26665406103197437,0.519083373737466,2.260556550075141,Win Rate (%)
1,2.5,23.520335060068334,23.682652457075196,24.16871921182266,-0.16231739700686276,-0.6853852088614779,0.48606675474746197,2.052416871921158,Win Rate (%)
1,2.75,23.65543898398675,23.86110698916753,24.313483492749157,-0.2056680051807831,-0.86193823813016,0.4523765035816254,1.8958739164406553,Win Rate (%)
1,3.0,23.778393351800556,24.11020104244229,24.58204334365325,-0.3318076906417353,-1.3762128737858264,0.47184230121095894,1.9570235037872696,Win Rate (%)
1,3.25,23.91473298545576,24.290409321780697,24.75554865745771,-0.37567633632493624,-1.5466035641815028,0.46513933567701216,1.9149094176026566,Win Rate (%)
1,3.5,24.059229570251613,24.554307116104862,25.027237354085603,-0.49507754585324903,-2.01625541096427,0.47293023798074074,1.9260581687135114,Win Rate (%)
1,3.75,24.196787148594375,24.714885954381757,25.15586034912718,-0.5180988057873819,-2.0963026361670383,0.44097439474542455,1.7842461242158523,Win Rate (%)
1,4.0,24.343648754329124,24.861048520354515,25.28861154446178,-0.5173997660253917,-2.0811663096260014,0.42756302410726477,1.7198109072399164,Win Rate (%)
2,1.0,17.306198539692403,16.77458518818292,16.838560303094084,0.5316133515094812,3.169159448926244,0.06397511491116248,0.3813812037285464,Win Rate (%)
2,1.5,18.15598358067572,17.775489186405768,17.895413630518643,0.38049439426995235,2.140556528598631,0.1199244441128755,0.6746618495573703,Win Rate (%)
2,2.0,18.689204273640566,18.42982090795502,18.655097613882862,0.2593833656855473,1.4074112113242918,0.22527670592784332,1.2223488608649757,Win Rate (%)
2,2.5,19.204764971023824,19.071623608485613,19.282903366856143,0.13314136253821118,0.6981123645863694,0.21127975837053015,1.107822609693936,Win Rate (%)
2,2.75,19.399127766112095,19.31194596876319,19.547551065231715,0.08718179734890441,0.45143973315749625,0.23560509646852523,1.2199966634621557,Win Rate (%)
2,3.0,19.571915031619916,19.567979669631512,19.82815598149372,0.00393536198840394,0.020111233018661696,0.2601763118622067,1.3296023210101082,Win Rate (%)
2,3.25,19.73298599804624,19.753610875106205,20.01767565178966,-0.02062487705996574,-0.10441066795518139,0.26406477668345474,1.3367924393824782,Win Rate (%)
2,3.5,19.88237216141153,19.995736516734173,20.33747779751332,-0.11336435532264133,-0.5669426341348726,0.34174128077914645,1.7090707336193773,Win Rate (%)
2,3.75,19.960636378546827,20.111134857875616,20.45403961718229,-0.1504984793287889,-0.7483340964712043,0.3429047593066734,1.705049276084936,Win Rate (%)
2,4.0,20.069033530571996,20.23988005997001,20.633504349765783,-0.1708465293980126,-0.8441084082109217,0.393624289795774,1.944795565139121,Win Rate (%)
3,1.0,16.344637223974765,15.69811320754717,15.575267414557786,0.6465240164275947,4.118482316185399,-0.12284579298938425,-0.7825513255333372,Win Rate (%)
3,1.5,17.212949929619946,16.683751922091236,16.626889419252187,0.5291980075287093,3.171936444511557,-0.056862502839049256,-0.3408256314561754,Win Rate (%)
3,2.0,17.726161369193154,17.28266527850078,17.312870220786213,0.44349609069237417,2.5661325006628037,0.030204942285433134,0.17477016304312368,Win Rate (%)
3,2.5,18.22487644151565,17.721186663166186,17.74281063483451,0.5036897783494645,2.842302764049052,0.02162397166832264,0.12202327123650508,Win Rate (%)
3,2.75,18.34710743801653,17.923036373220874,17.934041973289723,0.4240710647956547,2.3660670879922265,0.011005600068848764,0.061404774501782666,Win Rate (%)
3,3.0,18.502385397220493,18.19867549668874,18.246575342465757,0.3037099005317536,1.6688571681329984,0.04789984577701745,0.2632051205360129,Win Rate (%)
3,3.25,18.799499791579823,18.467269824374668,18.52463528764107,0.33222996720515496,1.799020485240594,0.05736546326640024,0.3106331569958676,Win Rate (%)
3,3.5,18.93305439330544,18.7282928132514,18.805309734513276,0.20476158005403988,1.093327523740758,0.07701692126187609,0.411233004683598,Win Rate (%)
3,3.75,19.14983164983165,18.88561478703456,19.00665926748058,0.2642168627970918,1.3990376579028985,0.12104448044602023,0.6409348163191396,Win Rate (%)
3,4.0,19.307870858830977,19.097502014504432,19.237193763919823,0.21036884432654546,1.101551627887101,0.1396917494153911,0.7314660802721533,Win Rate (%)
4,1.0,14.72757554128004,14.091580502215656,14.395334561080416,0.6359950390643831,4.513298128370937,0.3037540588647598,2.155571256304428,Win Rate (%)
4,1.5,15.692007797270954,15.098335854765509,15.449968533668972,0.5936719425054449,3.932035611183357,0.3516326789034636,2.3289499073666278,Win Rate (%)
4,2.0,16.385302879841113,15.66635887965528,16.00127754710955,0.7189440001858323,4.58909441375986,0.3349186674542679,2.137820728013588,Win Rate (%)
4,2.5,16.779533483822423,16.194331983805668,16.515837104072396,0.5852015000167547,3.6136192626034602,0.3215051202667283,1.9852941176470473,Win Rate (%)
4,2.75,16.90638405248549,16.327170166092134,16.688353936239427,0.5792138863933545,3.547546087295958,0.3611837701472922,2.2121639357773693,Win Rate (%)
4,3.0,17.084917617237007,16.545626776128827,16.912487708947886,0.5392908411081798,3.259416209522148,0.3668609328190584,2.2172682714464846,Win Rate (%)
4,3.25,17.27735368956743,16.69835234474018,17.07236842105263,0.5790013448272511,3.4674160232918485,0.3740160763124507,2.2398382103265546,Win Rate (%)
4,3.5,17.50255885363357,16.99013681196309,17.38268341044283,0.5124220416704794,3.015997147884489,0.39254659847973983,2.3104381255090307,Win Rate (%)
4,3.75,17.687950566426363,17.059948979591837,17.48923484597549,0.6280015868345252,3.6811457501178895,0.4292858663836512,2.5163373401479068,Win Rate (%)
4,4.0,17.906976744186046,17.16203259827421,17.602125539687812,0.7449441459118376,4.340652202156685,0.440092941413603,2.5643404351641785,Win Rate (%)
5,1.0,14.347944459569833,14.189869171418987,14.310706787963612,0.1580752881508456,1.1140010259519402,0.12083761654462499,0.8515766782967544,Win Rate (%)
5,1.5,15.250911129800954,15.167183729748364,15.301724137931034,0.08372740005258983,0.5520299717103706,0.13454040818266932,0.8870493730407356,Win Rate (%)
5,2.0,16.001140901312034,15.791316526610643,15.919854280510018,0.20982437470139104,1.3287326256034875,0.1285377538993746,0.8139774393273036,Win Rate (%)
5,2.5,16.51747040138608,16.518333926664294,16.605029585798817,-0.0008635252782127623,-0.005227677815732003,0.0866956591345236,0.5248450571312,Win Rate (%)
5,2.75,16.65699361578642,16.70840787119857,16.7967298402081,-0.05141425541215128,-0.30771486911555207,0.08832196900953093,0.5286079301534025,Win Rate (%)
5,3.0,16.79790026246719,16.888728844076343,16.991017964071855,-0.09082858160915208,-0.537805908589798,0.10228911999551116,0.6056650026173442,Win Rate (%)
5,3.25,16.998827667057444,17.082880926529135,17.199849454271735,-0.08405325947169118,-0.492032110000599,0.1169685277425998,0.6847119537135662,Win Rate (%)
5,3.5,17.236299351797292,17.358078602620086,17.5,-0.12177925082279373,-0.7015710298973526,0.14192139737991383,0.8176100628930885,Win Rate (%)
5,3.75,17.406749555950267,17.470760233918128,17.591185410334344,-0.06401067796786108,-0.366387478912276,0.12042517641621586,0.6892955704493026,Win Rate (%)
5,4.0,17.608566329565733,17.58443465491924,17.709923664122137,0.024131674646493906,0.13723315602724298,0.12548900920289796,0.7136368707070856,Win Rate (%)
6,1.0,13.973530317020622,13.79440665154951,13.8201806046329,0.1791236654711117,1.2985238872234561,0.02577395308339092,0.1868435064620613,Win Rate (%)
6,1.5,14.92063492063492,15.00389711613406,15.070707070707073,-0.08326219549914171,-0.5549371263657081,0.06680995457301186,0.44528400892038555,Win Rate (%)
6,2.0,15.559157212317668,15.662172878667723,15.830592105263158,-0.10301566635005521,-0.6577354697084539,0.16841922659543407,1.075324783477683,Win Rate (%)
6,2.5,16.06438896189225,16.417910447761194,16.569037656903767,-0.3535214858689457,-2.153267232110851,0.15112720914257238,0.9205020920502136,Win Rate (%)
6,2.75,16.32991056641272,16.659894351889477,16.8,-0.329983785476756,-1.9807075513616985,0.14010564811052362,0.8409756097560941,Win Rate (%)
6,3.0,16.6,16.946377404830127,17.112526539278132,-0.34637740483012536,-2.0439613526569955,0.1661491344480055,0.9804404238079165,Win Rate (%)
6,3.25,16.75603217158177,17.11229946524064,17.307692307692307,-0.35626729365887044,-2.0819369973190245,0.19539284245166755,1.1418269230769325,Win Rate (%)
6,3.5,16.874368474233748,17.25279271824576,17.482817869415808,-0.37842424401201313,-2.1934086277626754,0.23002515117004663,1.3332632862781837,Win Rate (%)
6,3.75,17.038539553752535,17.324470294972997,17.507546356188012,-0.28593074122046147,-1.6504443504020399,0.18307606121501507,1.056748391713528,Win Rate (%)
6,4.0,17.352841102415788,17.453027139874738,17.555266579973992,-0.1001860374589505,-0.5740324395076231,0.1022394400992539,0.5857977488940505,Win Rate (%)
7,1.0,13.263229308005428,13.347193347193349,13.116883116883116,-0.08396403918792039,-0.6290763683705561,-0.23031023031023246,-1.7255330339442647,Win Rate (%)
7,1.5,14.36580238262088,14.426792614856163,14.171122994652409,-0.06099023223528377,-0.4227566990356425,-0.2556696202037543,-1.7721861471861415,Win Rate (%)
7,2.0,14.899713467048713,15.232660228270412,14.981785063752277,-0.33294676122169875,-2.1857427148790487,-0.25087516451813485,-1.6469556909864878,Win Rate (%)
7,2.5,15.485278080697928,15.92841163310962,15.699024616813748,-0.44313355241169283,-2.782032274270038,-0.22938701629587221,-1.4401123073631303,Win Rate (%)
7,2.75,15.63529842548517,16.021602160216023,15.855940130963516,-0.3863037347308538,-2.411142973516733,-0.16566202925250728,-1.0339916544917729,Win Rate (%)
7,3.0,15.886472539624034,16.28856624319419,16.163996229971726,-0.4020937035701557,-2.4685641299961656,-0.12457001322246342,-0.7647696633490514,Win Rate (%)
7,3.25,16.091954022988507,16.63619744058501,16.563834836260085,-0.5442434175965047,-3.271441202475693,-0.07236260432492614,-0.4349708194036768,Win Rate (%)
7,3.5,16.263490882024563,16.988950276243095,16.929698708751793,-0.7254593942185323,-4.270183751335101,-0.05925156749130167,-0.34876532409514155,Win Rate (%)
7,3.75,16.411214953271028,17.07542804257288,17.01923076923077,-0.6642130893018532,-3.8898766557758937,-0.056197273342110776,-0.32911194496558643,Win Rate (%)
7,4.0,16.528925619834713,17.138875986994893,17.093191694833415,-0.6099503671601809,-3.5588702994468,-0.045684292161478623,-0.26655360711019904,Win Rate (%)
8,1.0,12.55522827687776,12.698412698412698,13.08152924919392,-0.14318442153493827,-1.1275773195876388,0.38311655078122264,3.0170428374021285,Win Rate (%)
8,1.5,13.55479190530737,13.6986301369863,14.068441064638783,-0.14383823167892906,-1.0500190912561822,0.3698109276524839,2.699619771863133,Win Rate (%)
8,2.0,14.046039797112758,14.506317267197003,14.946445959104189,-0.4602774700842449,-3.172945011516231,0.4401286919071854,3.0340484342117913,Win Rate (%)
8,2.5,14.603174603174605,15.318334131163237,15.80259222333001,-0.7151595279886322,-4.668650793650789,0.4842580921667725,3.161297357926211,Win Rate (%)
8,2.75,14.829659318637276,15.54054054054054,16.112789526686807,-0.7108812219032643,-4.57436612355144,0.572248986146267,3.6822978238977178,Win Rate (%)
8,3.0,15.09281678773204,15.799708313077296,16.371008616320324,-0.7068915253452559,-4.474079592723666,0.5713003032430279,3.615891457756642,Win Rate (%)
8,3.25,15.290768605124033,16.086316821971554,16.675191815856778,-0.7955482168475214,-4.945496384610049,0.5888749938852236,3.6607198552803992,Win Rate (%)
8,3.5,15.381476948184414,16.312407315867524,16.95876288659794,-0.9309303676831107,-5.7068852540088875,0.6463555707304138,3.9623555139019,Win Rate (%)
8,3.75,15.64681724845996,16.36093207734259,17.002583979328165,-0.7141148288826287,-4.364756393503824,0.6416519019855755,3.9218542009239568,Win Rate (%)
8,4.0,15.80471659081506,16.458852867830423,17.117585848074924,-0.6541362770153629,-3.974373440653948,0.6587329802445012,4.002301895121894,Win Rate (%)
9,1.0,12.740384615384617,13.239573229873908,13.319878910191726,-0.49918861448929164,-3.7704282896590455,0.08030568031781726,0.6065579224005099,Win Rate (%)
9,1.5,13.903966597077243,14.213962832747365,14.270833333333332,-0.3099962356701216,-2.180927580279901,0.05687050058596732,0.4001030624263636,Win Rate (%)
9,2.0,14.487783969138448,15.02323180175529,15.080213903743314,-0.5354478326168426,-3.5641321366969905,0.056982101988023004,0.3792932355697614,Win Rate (%)
9,2.5,14.9390243902439,15.582371458551942,15.64032697547684,-0.6433470683080422,-4.1286852262462235,0.057955516924899086,0.37193001770659145,Win Rate (%)
9,2.75,15.219298245614036,15.961945031712474,16.116611661166118,-0.7426467860984385,-4.652608342047171,0.15466662945364362,0.9689710692923632,Win Rate (%)
9,3.0,15.466195315952277,16.302610548748003,16.472545757071547,-0.8364152327957264,-5.1305601044365305,0.16993520832354392,1.0423803464813461,Win Rate (%)
9,3.25,15.641711229946525,16.612903225806452,16.80672268907563,-0.9711919958599271,-5.8460100721665516,0.19381946326917898,1.1666802643387473,Win Rate (%)
9,3.5,15.669642857142858,16.820401519262074,17.062146892655367,-1.150758662119216,-6.841445852534565,0.24174537339329305,1.4372152360123842,Win Rate (%)
9,3.75,15.962230215827338,16.893732970027248,17.13961407491487,-0.9315027541999097,-5.513895335344627,0.24588110488762283,1.4554575079638319,Win Rate (%)
9,4.0,16.107078039927405,17.042330951072017,17.276887871853546,-0.9352529111446124,-5.487822727006613,0.2345569207815288,1.3763194803277448,Win Rate (%)
10,1.0,12.801013941698352,13.188479029813037,13.487881981032665,-0.38746508811468416,-2.9379057830611495,0.2994029512196281,2.270185595646146,Win Rate (%)
10,1.5,13.914575077058563,14.278215223097114,14.72359058565955,-0.3636401460385503,-2.5468179345714645,0.44537536256243726,3.119264947358246,Win Rate (%)
10,2.0,14.660633484162895,15.08923742563548,15.605633802816902,-0.4286039414725842,-2.8404612465333625,0.5163963771814224,3.4222828007471326,Win Rate (%)
10,2.5,15.126436781609195,15.766262403528112,16.29245826137018,-0.6398256219189165,-4.058194678884317,0.5261958578420671,3.3374800214178673,Win Rate (%)
10,2.75,15.423807318202872,16.055555555555557,16.608594657375146,-0.631748237352685,-3.9347641080790066,0.5530391018195893,3.4445341981842925,Win Rate (%)
10,3.0,15.70827489481066,16.376892877173304,16.960093896713616,-0.6686179823626439,-4.082691310111623,0.5832010195403114,3.561121293973888,Win Rate (%)
10,3.25,15.864022662889518,16.74233825198638,17.329376854599406,-0.8783155890968608,-5.24607480674125,0.5870386026130276,3.5063119247598467,Win Rate (%)
10,3.5,15.901561760530052,17.06758304696449,17.713943746259726,-1.1660212864344377,-6.831789148035329,0.6463606992952364,3.7870663790922245,Win Rate (%)
10,3.75,16.142857142857142,17.16417910447761,17.75644871025795,-1.021321961620469,-5.95031055900621,0.5922696057803378,3.450614224981099,Win Rate (%)
10,4.0,16.346153846153847,17.313259988419226,17.89600967351874,-0.9671061422653793,-5.585927450475952,0.5827496850995146,3.3659154052403397,Win Rate (%)
1,1.0,0.8984313342125841,0.9119824334126172,0.9516212899175882,-0.013551099200033057,-1.4858947610783637,0.03963885650497101,4.346449564455241,Expectancy
1,1.5,0.9005914120557822,0.9205007509464986,0.9643325870068707,-0.019909338890716444,-2.1628813306501704,0.04383183606037211,4.761738218605723,Expectancy
1,2.0,0.8928098203789279,0.901496451703307,0.945613078100392,-0.00868663132437908,-0.9635790920714519,0.044116626397085024,4.89371048701635,Expectancy
1,2.5,0.8717055353734025,0.883214403599944,0.9325177295016625,-0.011508868226541513,-1.303066184114736,0.04930332590171849,5.5822601738332445,Expectancy
1,2.75,0.8600204693704239,0.8856111908700615,0.9359324157436216,-0.025590721499637592,-2.8896113512856805,0.050321224873560166,5.68208999528591,Expectancy
1,3.0,0.8454806815932074,0.8808655053629326,0.931692388663964,-0.03538482376972518,-4.0170518148676955,0.050826883301031356,5.770107126636745,Expectancy
1,3.25,0.8315850258614015,0.8839081719686861,0.9355772045394396,-0.05232314610728461,-5.9195228380735285,0.051669032570753504,5.845520406907604,Expectancy
1,3.5,0.823608574038311,0.8761622427969011,0.9354564268044718,-0.05255366875859013,-5.9981663431224055,0.059294184007570694,6.767489068952654,Expectancy
1,3.75,0.805976810633835,0.8592694089093702,0.9181196219035188,-0.05329259827553523,-6.202082574215809,0.05885021299414861,6.848866302460877,Expectancy
1,4.0,0.7990074178922455,0.8449338250091127,0.9041770566768248,-0.04592640711686724,-5.435503439144707,0.05924323166771206,7.011582435710053,Expectancy
2,1.0,0.851771677347863,0.8303884672225504,0.7786985921898893,0.021383210125312524,2.5750851522341365,-0.05168987503266109,-6.224782384749548,Expectancy
2,1.5,0.8415509817201683,0.827937344040226,0.7667293425624906,0.013613637679942281,1.6442835654096126,-0.06120800147773542,-7.39283013604005,Expectancy
2,2.0,0.8152021292275076,0.7864973581696328,0.743522452000791,0.028704771057874723,3.6496970726866236,-0.04297490616884181,-5.46408779666529,Expectancy
2,2.5,0.7930059220492143,0.7603261781184407,0.7154650055228677,0.03267974393077355,4.298121631382633,-0.044861172595572985,-5.900253586768478,Expectancy
2,2.75,0.7844106421525501,0.7774011685080273,0.7076000699033875,0.007009473644522757,0.9016546319289945,-0.06980109860463979,-8.978774593122962,Expectancy
2,3.0,0.767489956225333,0.749916424664061,0.6837789345744656,0.01757353156127195,2.343398675278294,-0.06613749008959546,-8.81931478154022,Expectancy
2,3.25,0.7520889411730651,0.7403002678394175,0.6711121006148404,0.011788673333647637,1.5924178128495263,-0.0691881672245771,-9.345960042200751,Expectancy
2,3.5,0.7604385456184974,0.7545115852802944,0.6920166919100255,0.005926960338203058,0.7855360280520073,-0.06249489337026892,-8.282827538963849,Expectancy
2,3.75,0.759484189955234,0.7424404465918406,0.677506823563478,0.017043743363393427,2.295637776960081,-0.06493362302836259,-8.74597057938306,Expectancy
2,4.0,0.7415732542171314,0.7461048651212705,0.7013882163856058,-0.004531610904139116,-0.6073691669873452,-0.04471664873566472,-5.9933463546570716,Expectancy
3,1.0,0.8734481822110645,0.764190680366726,0.7555565404111224,0.10925750184433847,14.297151830209065,-0.008634139955603581,-1.1298410432668664,Expectancy
3,1.5,0.8633170318948544,0.7727774136471357,0.7453109391025632,0.09053961824771872,11.716131533971149,-0.027466474544572517,-3.5542543117227043,Expectancy
3,2.0,0.8317392999896505,0.7299110693819759,0.7207441640791754,0.10182823060767454,13.950772207618892,-0.00916690530280051,-1.2558934488501776,Expectancy
3,2.5,0.8038277483783749,0.6933658106655676,0.678558862365932,0.11046193771280732,15.931263989895031,-0.01480694829963558,-2.1355175106517392,Expectancy
3,2.75,0.7639668514684534,0.6506505569171339,0.6423294031446716,0.11331629455131953,17.41584531768123,-0.008321153772462342,-1.2788975101918054,Expectancy
3,3.0,0.7444327720712645,0.6423127244335942,0.6379126767444858,0.10212004763767024,15.898805013978508,-0.0044000476891083995,-0.6850319979241358,Expectancy
3,3.25,0.7342356182931553,0.6268051364449305,0.6258372202931621,0.10743048184822479,17.13937483945034,-0.0009679161517683887,-0.15442058392471827,Expectancy
3,3.5,0.7187323005624358,0.6284472478708112,0.6328844564961766,0.09028505269162457,14.366369332909276,0.004437208625365452,0.706059043205103,Expectancy
3,3.75,0.7301951479579463,0.601545242435809,0.6098644828181443,0.1286499055221373,21.386571856374633,0.008319240382335336,1.3829783357023364,Expectancy
3,4.0,0.7063023759695517,0.594439144524548,0.6239279938670106,0.11186323144500365,18.818281480180037,0.029488849342462542,4.960785240017914,Expectancy
4,1.0,0.940168041243209,1.0132339636613688,1.0593919802010008,-0.07306592241815979,-7.211160012257449,0.04615801653963203,4.555514145305381,Expectancy
4,1.5,0.8947724073848646,0.951923492142607,1.0043031781754672,-0.05715108475774233,-6.003747699209063,0.05237968603286025,5.502510071997812,Expectancy
4,2.0,0.8958436023293652,0.9111707924782656,0.9667210689865816,-0.015327190148900383,-1.6821423903648651,0.05555027650831601,6.096582217832785,Expectancy
4,2.5,0.8373001041262844,0.8679016350500612,0.9184768797211726,-0.03060153092377682,-3.5259215662166254,0.05057524467111141,5.827301462359174,Expectancy
4,2.75,0.8048271426753628,0.8337681442529901,0.9054392925192052,-0.028941001577627246,-3.4711090579692003,0.07167114826621512,8.596052602900594,Expectancy
4,3.0,0.8224507388305689,0.8702832717592983,0.9435607051262398,-0.047832532928729465,-5.496202728570763,0.07327743336694148,8.41995195642557,Expectancy
4,3.25,0.801985186642526,0.8310037767309348,0.9026246888912202,-0.02901859008840879,-3.4919925638081097,0.07162091216028532,8.618602486023958,Expectancy
4,3.5,0.7940959573309807,0.8292827370570366,0.9004308876068516,-0.03518677972605588,-4.243037766700286,0.07114815054981505,8.579480479999622,Expectancy
4,3.75,0.7955444412889687,0.8048134506024405,0.8757836105054024,-0.009269009313471743,-1.1516966206930883,0.07097015990296196,8.81821245033088,Expectancy
4,4.0,0.7963839865423163,0.7614937188091502,0.8324457679136876,0.03489026773316617,4.581819504398376,0.07095204910453745,9.317483171823753,Expectancy
5,1.0,0.97803089178252,1.004052530388863,1.0824086695507575,-0.02602163860634299,-2.5916610753687337,0.07835613916189454,7.8039880175938325,Expectancy
5,1.5,0.9712427231808868,1.0396440116744274,1.1030632484071283,-0.06840128849354066,-6.579299041349267,0.06341923673270089,6.100091571783238,Expectancy
5,2.0,0.9358933318241316,0.9787879878772618,1.0554653827688087,-0.04289465605313025,-4.382425671790034,0.0766773948915469,7.833912536854927,Expectancy
5,2.5,0.8851550640354879,0.9691276171284532,1.0289360079351462,-0.08397255309296525,-8.664757005045198,0.05980839080669298,6.171363786320174,Expectancy
5,2.75,0.8361959677196269,0.9354927617528332,1.0222149249520671,-0.09929679403320635,-10.614384000914544,0.08672216319923387,9.270212100491564,Expectancy
5,3.0,0.8498128759699402,0.9562769386705452,1.044426038352619,-0.10646406270060504,-11.133183118335541,0.08814909968207374,9.217946822457328,Expectancy
5,3.25,0.8131777149649855,0.9184239113757484,1.0040603361885485,-0.10524619641076294,-11.459435572959977,0.0856364248128001,9.324280841569275,Expectancy
5,3.5,0.7979480279967319,0.9450757611631756,1.0343433327793383,-0.14712773316644367,-15.567824211824302,0.08926757161616272,9.445546620124341,Expectancy
5,3.75,0.7789323344685966,0.9237566680561492,1.011085415127202,-0.14482433358755264,-15.677757855031766,0.08732874707105276,9.453652687002268,Expectancy
5,4.0,0.7632077418008847,0.8963529949319917,0.9802676367880498,-0.13314525313110703,-14.854109249806106,0.08391464185605813,9.361785181788221,Expectancy
6,1.0,1.1603901136961952,1.2430930623384986,1.197265669079292,-0.08270294864230343,-6.652997361816435,-0.045827393259206595,-3.686561742448824,Expectancy
6,1.5,1.1257686354378784,1.2470131819070391,1.200306182069948,-0.12124454646916072,-9.722795895689186,-0.046706999837091034,-3.7455097119071903,Expectancy
6,2.0,1.064234080260951,1.1756667307840054,1.1458687637061649,-0.11143265052305451,-9.47825158314589,-0.029797967077840548,-2.534559012141942,Expectancy
6,2.5,0.988227634550272,1.1449686021585317,1.1092084575646424,-0.15674096760825973,-13.68954286718139,-0.03576014459388932,-3.1232423776925535,Expectancy
6,2.75,0.9478077628087722,1.1067350342977995,1.0807039815106911,-0.1589272714890273,-14.360010893652008,-0.026031052787108377,-2.3520582596921713,Expectancy
6,3.0,0.9202623903508708,1.0761017446975845,1.1098188939603904,-0.1558393543467137,-14.481841992599783,0.03371714926280589,3.133267781503447,Expectancy
6,3.25,0.8835367711680742,1.0416090030978693,1.0789289649916198,-0.15807223192979514,-15.17577435099634,0.03731996189375053,3.582914681301382,Expectancy
6,3.5,0.8664997357350663,1.032693427073363,1.065872514601304,-0.16619369133829665,-16.093226409824936,0.033179087527940965,3.2128690527226436,Expectancy
6,3.75,0.8374226036012478,1.0011876838360596,1.028676501224889,-0.16376508023481184,-16.357080982792805,0.027488817388829467,2.7456208094276406,Expectancy
6,4.0,0.9289715433978332,0.9779705317714188,0.9942893020578252,-0.04899898837358563,-5.010272475678048,0.01631877028640638,1.6686361967213723,Expectancy
7,1.0,0.9556617027769034,1.24976677566627,1.2785234182808922,-0.2941050728893666,-23.53279656778959,0.028756642614622185,2.3009607211946865,Expectancy
7,1.5,0.8900856493323712,1.2368998466054384,1.2679344737895155,-0.34681419727306717,-28.03898781496884,0.031034627184077124,2.509065488951987,Expectancy
7,2.0,0.8216246924668025,1.1415480227850925,1.1636226139330177,-0.31992333031829,-28.025393932859423,0.022074591147925204,1.9337417881088095,Expectancy
7,2.5,0.7801925008116797,1.105996812394738,1.1355157312111457,-0.3258043115830582,-29.45797925742813,0.02951891881640778,2.668987693779381,Expectancy
7,2.75,0.7813668274461336,1.056467408257482,1.1027895883181955,-0.27510058081134847,-26.039665649988606,0.046322180060713425,4.384629350480047,Expectancy
7,3.0,0.7490726567073525,1.0391673560960095,1.0851083463615585,-0.29009469938865706,-27.916071235965095,0.04594099026554899,4.420942401245374,Expectancy
7,3.25,0.7102976838810355,1.00716939006149,1.0504746780334782,-0.29687170618045444,-29.475846775121884,0.04330528797198818,4.299702552451906,Expectancy
7,3.5,0.6763330565972874,0.9793607381117928,1.0236291051669617,-0.30302768151450543,-30.94137529943693,0.0442683670551689,4.520128828169924,Expectancy
7,3.75,0.6473042374549736,0.931984478007077,0.9718847408347582,-0.2846802405521034,-30.545598909635668,0.03990026282768122,4.281215381719935,Expectancy
7,4.0,0.6810032625587841,0.8996787693738941,0.9357127826361658,-0.21867550681511005,-24.305953886995805,0.036034013262271625,4.005208802175967,Expectancy
