Window,SL Multiplier,Total Trades,Total Units,Win Rate (%),Total PnL,Average PnL,Max Drawdown,Risk-Reward,Avg Win,Avg Loss,Average MAE,Max MAE,Average MFE,Max MFE,Winning PnL,Losing PnL,Avg Trade Efficiency (%),Sharpe-like Ratio,Sortino Ratio,Expectancy,Normalized PnL,PnL per Unit,Efficiency Ratio
10,1.5,1827,3142,14.72359058565955,3036.4349999999768,1.661978653530365,139.91999999999825,8.888140228530167,22.510669144981346,-2.532663590604031,-0.1513360874362531,-38.983333333333576,0.09951777134864301,43.9050000000002,6055.369999999982,-3018.935000000005,-0.07097705354389862,0.16638083806781345,0.3384894633096065,1.1546141903880143,1.661978653530365,0.9664019732654286,10.98203793745121
10,1.0,1898,3136,13.487881981032665,3001.4699999999775,1.5813856691253834,116.39999999999918,10.318074718583143,22.40218749999996,-2.171159650516292,-0.1103285078696061,-38.983333333333576,0.05731638148761565,43.9050000000002,5734.95999999999,-2733.4900000000116,-3.629865880702271,0.15633270646362568,0.3314593011491772,1.1432644119347937,1.5813856691253834,0.9571014030612173,14.333427503563946
10,2.5,1737,3161,16.29245826137018,2887.249999999982,1.6622049510650443,169.85000000000218,7.209123749935905,22.304911660777343,-3.093983739837404,-0.20351588672314386,-38.983333333333576,0.14331197741042373,43.9050000000002,6312.289999999988,-3425.0400000000063,2.4095718280040535,0.1730478567100591,0.3227954541666948,1.0441206921568242,1.6622049510650443,0.9133976589686751,8.16744568607684
10,2.75,1722,3176,16.608594657375146,2929.4199999999814,1.701173054587678,178.99750000000176,6.999823070028489,22.559475524475488,-3.2228636779506017,-0.22137549084675026,-38.983333333333576,0.1435548227421047,43.9050000000002,6452.009999999989,-3522.5900000000074,3.473695320519781,0.17595358153640628,0.3269295423530266,1.0592205333698756,1.701173054587678,0.922361460957173,7.684559153683976
10,2.0,1775,3168,15.605633802816902,2940.3399999999783,1.6565295774647766,157.99000000000206,7.817246667997395,22.43837545126348,-2.870368098159514,-0.180174571875701,-38.983333333333576,0.1357521886876822,43.9050000000002,6215.429999999984,-3275.090000000005,1.1220598475467893,0.16930999131109897,0.32732477771395424,1.0792217402574824,1.6565295774647766,0.9281376262626194,9.19402532898807
10,3.25,1685,3176,17.329376854599406,2860.1274999999923,1.6974050445103812,191.98000000000138,6.445242119649581,22.344212328767085,-3.4667762535477733,-0.24781013141161987,-38.983333333333576,0.14976850360322047,43.9050000000002,6524.509999999989,-3664.3824999999965,-0.10228895888453182,0.17983427810290292,0.31786982667795805,1.0061072277791934,1.6974050445103812,0.9005439231738012,6.849619242124294
10,3.5,1671,3179,17.713943746259726,3002.1749999999906,1.7966337522441596,184.04000000000087,6.358589483441933,22.72185810810807,-3.573411708253357,-0.2467520874298299,-38.983333333333576,0.14817909150494313,50.303333333333285,6725.669999999988,-3723.494999999998,-0.3163534393453875,0.18765321371009935,0.33098665484062617,1.0845175949441193,1.7966337522441596,0.9443771626297548,7.281128889153074
10,3.75,1667,3193,17.75644871025795,2900.4349999999936,1.739913017396517,197.15750000000162,6.166092109546274,22.719999999999956,-3.6846676300577976,-0.2616078212928897,-38.983333333333576,0.14263932927700013,50.303333333333285,6725.119999999987,-3824.684999999994,-0.6079816676210318,0.18280878774083667,0.31790995376801473,1.00386363478749,1.739913017396517,0.908373003445034,6.650844798132213
10,3.0,1704,3180,16.960093896713616,2904.2199999999903,1.704354460093891,185.2000000000021,6.716780878957043,22.52152249134944,-3.3530232558139517,-0.2386315951263179,-38.983333333333576,0.1593554940755642,43.9050000000002,6508.719999999988,-3604.499999999998,1.0196463219059142,0.17782868018527778,0.32239592509571163,1.0353239982530789,1.704354460093891,0.9132767295597454,7.1421995029271095
10,4.0,1654,3188,17.89600967351874,2851.889999999994,1.724238210399029,203.82000000000153,6.028619756498379,22.7278378378378,-3.7699902723735357,-0.2560854926009164,-38.983333333333576,0.15061946507744436,50.303333333333285,6727.439999999989,-3875.5499999999947,-1.0638629287714463,0.18190231822942748,0.3128777775966826,0.9720636095022526,1.724238210399029,0.8945702634880784,6.733056968151185
