Window,SL Multiplier,Total Trades,Total Units,Win Rate (%),Total PnL,Average PnL,Max Drawdown,Risk-Reward,Avg Win,Avg Loss,Average MAE,Max MAE,Average MFE,Max MFE,Winning PnL,Losing PnL,Avg Trade Efficiency (%),Sharpe-like Ratio,Sortino Ratio,Expectancy,Normalized PnL,PnL per Unit,Efficiency Ratio
1,2.0,6798,14019,22.962636069432186,7314.69999999997,1.0760076493086157,57.57999999999811,6.856153651724444,7.687751441383706,-1.1212921751615208,-0.0302325058893876,-54.67000000000053,-0.2992277986225424,38.17599999999993,12000.579999999965,-4685.879999999996,-23.723719879576333,0.3277284166959173,0.8547992111467396,0.901496451703307,1.0760076493086157,0.5217704543833347,35.59108375751024
1,3.25,6694,14442,24.290409321780697,7328.527499999969,1.0947904840155318,75.66499999999633,5.815790579470417,7.841297662976609,-1.3482771698582436,-0.03465773537370974,-54.67000000000053,-0.303332668149327,38.17599999999993,12749.949999999966,-5421.422499999998,-27.14667661200657,0.33722070804361287,0.7494697919431641,0.8839081719686861,1.0947904840155318,0.5074454715413357,31.588633019744425
1,3.5,6675,14524,24.554307116104866,7303.439999999972,1.0941483146067374,78.87999999999465,5.64018248328087,7.838383160463675,-1.3897392830283253,-0.03696510784679134,-54.67000000000053,-0.30520480822132023,38.17599999999993,12847.109999999962,-5543.669999999989,-27.625033301972245,0.3393421424418569,0.720662617423343,0.8761622427969011,1.0941483146067374,0.5028532084825098,29.599489311424044
1,3.75,6664,14581,24.714885954381753,7216.6949999999915,1.0829374249699868,89.00249999999687,5.485996883458267,7.817407407407388,-1.4249748174263352,-0.035892842797290526,-54.67000000000053,-0.3057412821730379,38.17599999999993,12875.269999999968,-5658.574999999977,-28.10090109525593,0.3388185670247941,0.694556591832375,0.8592694089093702,1.0829374249699868,0.49493827583841926,30.1714030032677
1,3.0,6715,14368,24.110201042442295,7285.619999999977,1.0849769173492148,72.44999999999618,5.946505132885489,7.762217418159334,-1.30534107760751,-0.03459818099084443,-54.67000000000053,-0.30558403355971736,38.17599999999993,12567.029999999962,-5281.409999999985,-26.752121961482022,0.33606866854027106,0.7670922187008802,0.8808655053629326,1.0849769173492148,0.5070726614699316,31.359363014961037
1,4.0,6657,14631,24.861048520354515,7146.169999999987,1.073482048971006,85.64999999999645,5.356691260733416,7.798960725075513,-1.455928733889306,-0.037415863662482424,-54.67000000000053,-0.30779291038022016,38.17599999999993,12907.279999999973,-5761.109999999984,-28.42096255943174,0.3384760002669495,0.6717631922733683,0.8449338250091127,1.073482048971006,0.48842662839177003,28.69055913434403
2,1.5,4855,9144,17.775489186405768,5090.774999999904,1.0485633367662006,105.31000000000768,8.404488274285065,10.359466975666214,-1.2326112712135888,-0.06310670809908261,-56.33000000000038,-0.29337653302184136,38.23250000000007,8940.219999999943,-3849.445000000038,-22.262493678981183,0.22977537296982767,0.6254952125784806,0.827937344040226,1.0485633367662006,0.5567339238845039,16.615719126402087
2,1.0,4942,8986,16.77458518818292,5044.789999999926,1.0207992715499647,101.40999999998871,9.601247516218244,10.243618817852782,-1.066904982977416,-0.07152612454544309,-56.33000000000038,-0.2918478566377133,38.23250000000007,8491.959999999957,-3447.170000000031,-21.6883643853642,0.2224759952022256,0.6213779834945672,0.8303884672225504,1.0207992715499647,0.5614055196972987,14.271698320540416
2,2.5,4761,9410,19.071623608485613,4900.054999999912,1.0292070993488578,93.57499999999163,6.896736946891332,10.362444933920646,-1.5025141619460292,-0.0697281545614836,-56.33000000000038,-0.2885666338725514,38.23250000000007,9409.099999999946,-4509.045000000034,-23.414573402737837,0.2323284743046537,0.5852264539211826,0.7603261781184407,1.0292070993488578,0.5207284803400544,14.760280202760029
2,2.75,4738,9473,19.31194596876319,5008.1324999999115,1.0570140354579804,102.9199999999978,6.751797217794391,10.560590163934366,-1.564115423387107,-0.06767415798520351,-56.33000000000038,-0.28792742940774235,38.23250000000007,9662.939999999944,-4654.807500000031,-22.73075810123622,0.23498405007330278,0.5874944912863902,0.7774011685080273,1.0570140354579804,0.5286743903726286,15.619167891074303
2,2.0,4802,9286,18.42982090795502,4963.9499999999125,1.03372553102872,92.55999999999244,7.513788979413347,10.384508474576208,-1.382060170045792,-0.06801367906469515,-56.33000000000038,-0.28904449955615635,38.23250000000007,9190.289999999944,-4226.340000000032,-22.599430667213422,0.229654310929729,0.6018383185244143,0.7864973581696328,1.03372553102872,0.5345627826836004,15.19878861494071
2,3.25,4708,9575,19.753610875106205,4893.602499999912,1.039422790994034,107.73249999999439,6.305748552796798,10.534032258064462,-1.6705442930153451,-0.06222274013039326,-56.33000000000038,-0.2881849321439848,38.23250000000007,9796.64999999995,-4903.047500000038,-22.228364604070556,0.23454035140403645,0.5562626576842675,0.7403002678394175,1.039422790994034,0.5110812010443772,16.70487009758541
2,3.5,4691,9627,19.995736516734173,4978.894999999921,1.0613717757407635,113.19499999999584,6.202987486629349,10.629861407249418,-1.7136680398215014,-0.06232683021400347,-56.33000000000038,-0.2908836411285181,38.23250000000007,9970.809999999954,-4991.915000000034,-22.163325147874637,0.23807733457600883,0.5603906475577206,0.7545115852802944,1.0613717757407635,0.5171803261659833,17.029131308241897
2,3.75,4679,9661,20.111134857875616,4946.777499999922,1.0572296430861128,118.65749999999775,6.075248130011918,10.66534537725819,-1.7555407036909398,-0.05696868858030029,-56.33000000000038,-0.29158933401735665,38.23250000000007,10036.089999999956,-5089.312500000035,-22.346398436893544,0.23731825372616752,0.5509210894638367,0.7424404465918406,1.0572296430861128,0.5120357623434346,18.5580828597782
2,3.0,4722,9528,19.567979669631512,4910.239999999906,1.0398644642100605,108.65999999999599,6.4756416556347975,10.492337662337597,-1.6202776837114914,-0.06894133711715897,-56.33000000000038,-0.28944747858263703,38.23250000000007,9694.91999999994,-4784.680000000034,-22.859270926478526,0.23441330800630816,0.5660019342899967,0.749916424664061,1.0398644642100605,0.5153484466834494,15.083323122133734
2,4.0,4669,9696,20.239880059970012,4992.579999999923,1.0693039194688205,122.07999999999674,5.990297466491918,10.774084656084609,-1.7985892547660423,-0.051839757378573624,-56.33000000000038,-0.3018461827373198,38.23250000000007,10181.509999999955,-5188.930000000032,-22.49946243177357,0.23827184387209022,0.5467440355335407,0.7461048651212705,1.0693039194688205,0.5149113036303551,20.6271011582856
3,1.5,3902,7143,16.683751922091236,4062.150000000014,1.0410430548436735,107.84500000000207,8.299293341193335,11.62981566820283,-1.4013019169329188,-0.07797003673329451,-32.86000000000013,-0.3088055057235549,41.5300000000002,7571.010000000043,-3508.860000000029,-15.44835863285163,0.203557052404495,0.5158604986989436,0.7727774136471357,1.0410430548436735,0.5686896262074779,13.35183486452214
3,1.0,3975,7039,15.69811320754717,3967.360000000005,0.998077987421385,95.04000000000178,9.34965177961439,11.437355769230825,-1.2232921651871977,-0.07483167315563025,-32.86000000000013,-0.31467066686632145,41.5300000000002,7136.910000000034,-3169.5500000000293,-14.174580479741742,0.19543210735955427,0.49489656195806975,0.764190680366726,0.998077987421385,0.5636255149879251,13.337640939093326
3,2.5,3809,7295,17.721186663166186,3871.779999999976,1.016482016277232,156.60500000001184,6.93189241063092,11.849200000000037,-1.7093744821872616,-0.0720811892885232,-32.86000000000013,-0.31298956419007146,41.5300000000002,7998.2100000000255,-4126.430000000049,-17.857932273124792,0.20049299950804153,0.4812930025153007,0.6933658106655676,1.016482016277232,0.5307443454420804,14.10190406554622
3,2.75,3794,7326,17.923036373220874,3749.519999999986,0.9882762256193953,168.50250000001324,6.617074607933396,11.78880882352945,-1.781574112734881,-0.0749166227376531,-32.86000000000013,-0.3069224213670656,41.5300000000002,8016.390000000027,-4266.87000000004,-17.814792651053605,0.197512350650348,0.45974917752275,0.6506505569171339,0.9882762256193953,0.5118099918099899,13.191681492106126
3,2.0,3842,7231,17.28266527850078,3959.1399999999758,1.0304893284747465,134.85000000000582,7.459530660662564,11.784442771084377,-1.5797834082550268,-0.07055909104054099,-32.86000000000013,-0.3104393617328889,41.5300000000002,7824.870000000026,-3865.7300000000505,-17.35398809290921,0.2019644736458959,0.49548865931494973,0.7299110693819759,1.0304893284747465,0.5475231641543321,14.604628734271255
3,3.25,3758,7414,18.467269824374668,3708.3899999999785,0.9867988291644435,188.762500000013,6.193774527489822,11.818458213256518,-1.9081188959660493,-0.06999906865353497,-32.86000000000013,-0.30820556146885986,41.5300000000002,8202.010000000024,-4493.620000000046,-17.87726790441666,0.19914531633498878,0.44802570295341637,0.6268051364449305,0.9867988291644435,0.5001874831400025,14.097313694967424
3,3.5,3743,7457,18.7282928132514,3740.1249999999764,0.9992318995458126,159.44500000000744,6.044098081713425,11.898273894436553,-1.968577235772379,-0.07887242853325678,-32.86000000000013,-0.29606986374565186,41.5300000000002,8340.690000000024,-4600.56500000005,-17.732755230163896,0.20126131419612522,0.4470800149037443,0.6284472478708112,0.9992318995458126,0.5015589379106847,12.668963262928866
3,3.75,3733,7491,18.88561478703456,3672.702499999975,0.9838474417358626,163.99750000000677,5.868516449428655,11.879659574468121,-2.0243037021093633,-0.07106428188740965,-32.86000000000013,-0.2996632639393758,41.5300000000002,8375.160000000025,-4702.4575000000505,-18.27014610154981,0.19965741561809086,0.4362646673572812,0.601545242435809,0.9838474417358626,0.4902820050727506,13.844471731869696
3,3.0,3775,7376,18.19867549668874,3745.869999999987,0.9922834437086059,177.02000000001226,6.3996976047039995,11.858195050946179,-1.8529305263158051,-0.06991024282560342,-32.86000000000013,-0.31370891832228964,41.5300000000002,8146.5800000000245,-4400.710000000037,-18.14809375913654,0.19835226570289283,0.45527671797510166,0.6423127244335942,0.9922834437086059,0.5078457158351393,14.193677544275376
3,4.0,3723,7536,19.097502014504432,3677.6299999999746,0.9878135911898938,159.10000000000582,5.728286726546251,11.95052039381157,-2.0862294372294596,-0.06235391645242239,-32.86000000000013,-0.3121014318969536,41.5300000000002,8496.820000000025,-4819.190000000051,-18.55831609427474,0.20028070857556343,0.4273618194731255,0.594439144524548,0.9878135911898938,0.48800822717621745,15.84204565472035
4,1.5,3305,5937,15.098335854765507,4190.579999999997,1.2679515885022685,166.89499999999953,9.552922928091641,15.32683366733469,-1.604412993039449,-0.15541426913983175,-40.02250000000004,-0.1354354491700882,59.71142857142832,7648.09000000001,-3457.510000000013,-12.667129777655045,0.18479998807752454,0.5030518481095977,0.951923492142607,1.2679515885022685,0.7058413340070738,8.158527498922556
4,1.0,3385,5860,14.091580502215656,4341.809999999985,1.2826617429837475,152.8699999999999,11.347208745513646,15.53874213836479,-1.3693889384478235,-0.13217292583503332,-40.02250000000004,-0.1526603704435995,59.71142857142832,7411.980000000005,-3070.17000000002,-12.2456696473502,0.18104732444544666,0.528858520864354,1.0132339636613688,1.2826617429837475,0.7409232081911237,9.704421195795073
4,2.5,3211,6056,16.194331983805668,4019.6949999999833,1.2518514481469896,183.14499999999816,7.926670401897419,15.438384615384638,-1.9476506316812578,-0.1574795645373295,-40.02250000000004,-0.14067171651490687,59.71142857142832,8027.960000000012,-4008.2650000000285,-14.199101892352944,0.1855868553422236,0.4745581065485565,0.8679016350500612,1.2518514481469896,0.6637541281373817,7.949294575616167
4,2.75,3191,6082,16.327170166092134,3924.8974999999905,1.2299898151049797,193.10249999999724,7.657186816248391,15.440690978886776,-2.0164965736661866,-0.1666773368001784,-40.02250000000004,-0.1380687501502247,59.71142857142832,8044.60000000001,-4119.702500000019,-14.070994760611793,0.18324970243676508,0.4625872793926284,0.8337681442529901,1.2299898151049797,0.6453300723446219,7.379466451276195
4,2.0,3249,6004,15.666358879655279,4102.159999999985,1.2625915666358833,175.01999999999953,8.643231365584239,15.419607072691562,-1.7840095238095335,-0.15777939389873233,-40.02250000000004,-0.14202377678577555,59.71142857142832,7848.580000000005,-3746.42000000002,-14.21942224919003,0.18519050039569437,0.49774024699079533,0.9111707924782655,1.2625915666358833,0.6832378414390382,8.002258947998326
4,3.25,3156,6131,16.69835234474018,3962.0299999999725,1.2553960709759102,198.6774999999966,7.292265256466994,15.753434535104377,-2.1602936784470055,-0.15789276171476224,-40.02250000000004,-0.15410632318497736,59.71142857142832,8302.060000000007,-4340.030000000034,-14.93815830905913,0.18471022763823827,0.4641058401582318,0.8310037767309348,1.2553960709759102,0.646229000163101,7.9509412422832835
4,3.5,3143,6166,16.99013681196309,3977.6499999999915,1.2655583837098288,196.70499999999674,7.082036938805013,15.739044943820245,-2.2223895582329414,-0.1624755189219808,-40.02250000000004,-0.14887704612529068,59.71142857142832,8404.65000000001,-4427.000000000019,-14.252511513327876,0.18725910332215512,0.46015569327565314,0.8292827370570366,1.2655583837098288,0.6450940642231578,7.789225060530736
4,3.75,3136,6190,17.059948979591837,3924.2874999999976,1.2513671874999992,199.15249999999605,6.943564630136802,15.73416822429909,-2.2660073121533104,-0.14541589491325893,-40.02250000000004,-0.15269905817856502,59.71142857142832,8417.780000000013,-4493.492500000015,-14.114963526729664,0.185825992971542,0.4585402339186092,0.8048134506024405,1.2513671874999992,0.6339721324717282,8.605436071802494
4,3.0,3167,6115,16.545626776128827,4057.9099999999844,1.2813103883801655,195.88999999999714,7.553180926328782,15.832767175572538,-2.096172106824938,-0.16420352256766385,-40.02250000000004,-0.1494261307141739,59.71142857142832,8296.37000000001,-4238.460000000025,-14.964788983872777,0.1865542926711584,0.47722315322494513,0.8702832717592983,1.2813103883801655,0.6635993458708069,7.803184537969774
4,4.0,3129,6212,17.16203259827421,3820.5999999999904,1.2210290827740462,201.59999999999627,6.727691755856665,15.703985102420878,-2.3342307692307798,-0.13872166180291282,-40.02250000000004,-0.15413553204899777,59.71142857142832,8433.040000000012,-4612.4400000000205,-13.992775671699901,0.18265542542436558,0.4390244385867092,0.7614937188091502,1.2210290827740462,0.6150354153251755,8.802007321025386
5,1.5,2901,5207,15.167183729748363,4102.694999999992,1.4142347466390874,137.97499999999627,9.403066995634802,16.917545454545486,-1.7991518578352297,-0.15628085603163078,-38.53999999999997,-0.08338530277413178,59.26285714285677,7443.720000000014,-3341.0250000000215,-10.788998056969216,0.1870879650794147,0.4802686710961456,1.0396440116744274,1.4142347466390874,0.7879191473017078,9.049315332345316
5,1.0,2981,5158,14.189869171418987,3955.789999999988,1.3270010063736961,117.57999999999856,10.596884068158628,16.480969267139507,-1.55526560082518,-0.13381655475055346,-38.53999999999997,-0.09358508879952837,59.26285714285677,6971.450000000012,-3015.660000000024,-10.65723688407983,0.17781419704433654,0.4616833655206768,1.004052530388863,1.3270010063736961,0.7669232260566088,9.916568311352432
5,2.5,2809,5299,16.518333926664294,3985.79499999997,1.4189373442506124,145.66500000000497,7.737752455824729,16.9148275862069,-2.186013016412016,-0.16936687823667113,-38.53999999999997,-0.06268834495080229,59.26285714285677,7848.480000000002,-3862.6850000000327,-10.995109441849612,0.19267502316995666,0.4597988567876712,0.9691276171284531,1.4189373442506124,0.7521787129647046,8.3778915867352
5,2.75,2795,5322,16.70840787119857,3916.189999999974,1.4011413237924772,154.35000000000582,7.454329588151979,16.901948608137047,-2.267400228050186,-0.17049030207518587,-38.53999999999997,-0.06228636647589881,59.26285714285677,7893.210000000001,-3977.020000000027,-9.973953125771496,0.1914840536793061,0.4500063190039089,0.9354927617528332,1.4011413237924772,0.735849304772637,8.218305127845786
5,2.0,2856,5249,15.791316526610643,3973.7899999999854,1.3913830532212834,145.42999999999665,8.45179086425282,16.79485587583151,-1.9871357615894178,-0.17319441993969187,-38.53999999999997,-0.07032327148030702,59.26285714285677,7574.4800000000105,-3600.690000000025,-11.551318598773715,0.18792670883656812,0.46731524253990764,0.9787879878772618,1.3913830532212834,0.7570565822061317,8.033648276346188
5,3.25,2763,5345,17.082880926529135,3912.1499999999633,1.4159066232356001,169.1350000000043,7.07935382840551,17.101737288135592,-2.4157200929152363,-0.1711074837616629,-38.53999999999997,-0.06705753805047758,59.26285714285677,8072.0199999999995,-4159.870000000037,-10.759905534193873,0.1928237730371737,0.45001316654330603,0.9184239113757484,1.4159066232356001,0.7319270346117799,8.274954386026906
5,3.5,2748,5364,17.358078602620086,4001.58499999998,1.4561808588063974,177.69500000000335,6.9512199378684345,17.27983228511531,-2.4858704572098618,-0.18880697702749932,-38.53999999999997,-0.05539358547000184,59.26285714285677,8242.480000000003,-4240.895000000024,-10.66662365445867,0.19686151360207552,0.4557796882931533,0.9450757611631757,1.4561808588063974,0.7460076435495862,7.712537331680851
5,3.75,2736,5381,17.470760233918128,3955.652499999979,1.4457794225146123,182.80750000000398,6.811795840587708,17.249958158995824,-2.532365702479353,-0.17830521669282623,-38.53999999999997,-0.046591035406273976,59.26285714285677,8245.480000000003,-4289.827500000024,-9.76134075795964,0.19646955530073376,0.45697280276736985,0.9237566680561491,1.4457794225146123,0.7351147556216278,8.108452738123285
5,3.0,2777,5334,16.888728844076343,3990.2599999999666,1.4368959308606288,159.90000000000555,7.339267261379023,17.185202558635396,-2.3415420023015154,-0.1680087844076856,-38.53999999999997,-0.06215714594891491,59.26285714285677,8059.860000000001,-4069.600000000034,-10.310178289161371,0.19360398675345572,0.4591962946300921,0.9562769386705452,1.4368959308606288,0.7480802399699975,8.552504774833057
5,4.0,2724,5390,17.58443465491924,3898.3999999999787,1.4311306901615193,187.92000000000417,6.649905622687797,17.26764091858038,-2.596674584323055,-0.17287551622793915,-38.53999999999997,-0.048650112410021686,59.26285714285677,8271.200000000003,-4372.800000000025,-9.926464540161454,0.19509699055334465,0.44888592646677056,0.8963529949319917,1.4311306901615193,0.723265306122445,8.278388527121159
6,1.5,2566,4564,15.00389711613406,4194.7100000000455,1.6347272018706336,156.3300000000031,10.059182959865419,19.025896103896184,-1.8913957703927406,-0.18510584648961834,-44.69999999999982,-0.01936539442414599,57.01285714285677,7324.970000000031,-3130.2599999999857,-8.424067886720282,0.1908111902947316,0.519083313887264,1.2470131819070391,1.6347272018706336,0.9190863277826568,8.83131047923069
6,1.0,2646,4522,13.79440665154951,4166.27000000005,1.574554043839777,157.7500000000009,11.838870480582646,19.0868219178083,-1.6122164651698216,-0.14879491614667506,-44.69999999999982,-0.05330360851250913,57.01285714285677,6966.69000000003,-2800.41999999998,-7.5900002831831,0.1802105401586662,0.5258148858496845,1.2430930623384986,1.574554043839777,0.9213334807607363,10.582041944817895
6,2.5,2479,4624,16.417910447761194,3992.6000000000386,1.6105687777329725,173.28000000000156,8.1481984843313,18.586633906633978,-2.2810727969348594,-0.19042555038077863,-44.69999999999982,-0.01676278313592037,57.01285714285677,7564.760000000028,-3572.15999999999,-8.864773459597323,0.1975484028912013,0.498997979500257,1.1449686021585317,1.6105687777329725,0.8634515570934339,8.457734660671575
6,2.75,2461,4646,16.659894351889477,3919.8000000000457,1.5927671678179787,176.73000000000138,7.779368321882552,18.610195121951286,-2.39225016118632,-0.19786182015195183,-44.69999999999982,-0.01712634676714624,57.01285714285677,7630.180000000028,-3710.3799999999824,-8.478730169532724,0.19642034446056617,0.4780676310975786,1.1067350342977995,1.5927671678179787,0.8436934997847709,8.049896471157407
6,2.0,2522,4596,15.662172878667723,4039.110000000038,1.6015503568596503,172.19000000000096,8.983988900721053,18.73691139240514,-2.085589330024809,-0.19648964308887318,-44.69999999999982,-0.00932469463526439,57.01285714285677,7401.080000000031,-3361.969999999992,-8.661922316446173,0.19236314700536233,0.5063296152580185,1.1756667307840054,1.6015503568596503,0.8788315926893033,8.150813099778809
6,3.25,2431,4664,17.11229946524064,3802.5375000000367,1.5641865487453874,192.54000000000224,7.205900524193071,18.568509615384674,-2.5768478975032765,-0.1975343230744348,-44.69999999999982,-0.018887675604256245,57.01285714285677,7724.500000000024,-3921.962499999987,-8.526891597229653,0.1956252672599197,0.4563361135605432,1.0416090030978693,1.5641865487453874,0.8152953473413458,7.918555744643787
6,3.5,2417,4678,17.25279271824576,3794.760000000044,1.5700289615225667,194.7550000000033,7.049876304962446,18.723836930455693,-2.655909993381853,-0.21502438535124013,-44.69999999999982,-0.0046023745941026544,57.01285714285677,7807.840000000024,-4013.07999999998,-8.431631055777931,0.19542396074754462,0.4516580219558241,1.032693427073363,1.5700289615225667,0.8111928174433612,7.301632133294745
6,3.75,2407,4683,17.324470294972997,3733.575000000046,1.5511321146655779,196.57000000000107,6.9026769490654045,18.7237410071943,-2.7125332889480536,-0.2092968173635025,-44.69999999999982,0.002481329707541981,57.01285714285677,7807.800000000023,-4074.2249999999763,-7.972825102106424,0.19375579181299607,0.44899767959198095,1.0011876838360596,1.5511321146655779,0.7972613709160893,7.411159587637698
6,3.0,2443,4660,16.946377404830127,3872.3300000000418,1.5850716332378394,185.48000000000184,7.434009294776302,18.636183574879297,-2.5068819308545245,-0.19699724630670712,-44.69999999999982,-0.008630484129054532,57.01285714285677,7715.380000000028,-3843.049999999986,-8.444173647139241,0.19654559983073308,0.46426706432865034,1.0761017446975845,1.5850716332378394,0.8309721030043008,8.04616137004283
6,4.0,2395,4701,17.453027139874738,3695.760000000048,1.5431148225469928,199.50999999999885,6.737517920089955,18.802822966507232,-2.7907640750670075,-0.2121708399232451,-44.69999999999982,0.008939807258385354,57.01285714285677,7859.580000000023,-4163.819999999975,-8.282467417309796,0.19274408531833664,0.4437943965346843,0.9779705317714189,1.5431148225469928,0.7861646458200485,7.272982579063315
7,1.5,2329,4086,14.426792614856163,3897.980000000003,1.6736711034778888,192.1049999999941,9.951858032347761,21.223125000000028,-2.132579155672827,-0.1791057082200317,-49.35299999999961,0.04283933257001225,54.30499999999984,7130.970000000009,-3232.9900000000057,-0.794797930256658,0.1753403089807643,0.460868836366071,1.2368998466054384,1.6736711034778888,0.953984336759668,9.344599455321552
7,1.0,2405,4069,13.347193347193349,3902.389999999996,1.6226153846153828,171.1699999999919,11.629767240270814,21.195981308411227,-1.8225628140703571,-0.14166777711777953,-49.35299999999961,0.014656547206548595,54.30499999999984,6803.910000000004,-2901.5200000000086,-2.923034543912558,0.16750945478097856,0.46554111883454347,1.24976677566627,1.6226153846153828,0.9590538215777822,11.453665876795506
7,2.5,2235,4138,15.92841163310962,3655.354999999995,1.635505592841161,192.72999999998774,7.94766477267356,20.67182584269666,-2.6009936797752915,-0.20104401122119778,-49.35299999999961,0.04948842725755433,54.30499999999984,7359.17000000001,-3703.815000000015,-1.3615019791120089,0.18101054540221706,0.4333162786857218,1.105996812394738,1.635505592841161,0.8833627356210718,8.135062481625992
